    n, merge_cmp, merge_swaps, merge_time
 8550,    100928,           0,      57399
 8551,    100947,           0,      57718
 8552,    100969,           0,      57761
 8553,    100991,           0,      56833
 8554,    101008,           0,      59359
 8555,    100965,           0,      57687
 8556,    101013,           0,      57684
 8557,    101031,           0,      57196
 8558,    101076,           0,      57806
 8559,    101133,           0,      57586
 8560,    101104,           0,      57327
 8561,    101132,           0,      72547
 8562,    101122,           0,      58042
 8563,    101083,           0,      58326
 8564,    101123,           0,      57992
 8565,    101138,           0,      57618
 8566,    101153,           0,      60985
 8567,    101128,           0,      57914
 8568,    101182,           0,      57333
 8569,    101211,           0,      57704
 8570,    101208,           0,      58696
 8571,    101255,           0,      57936
 8572,    101239,           0,      57471
 8573,    101254,           0,      57991
 8574,    101146,           0,      58459
 8575,    101137,           0,      57281
 8576,    101292,           0,      57492
 8577,    101309,           0,      58159
 8578,    101292,           0,      57929
 8579,    101352,           0,      57472
 8580,    101334,           0,      58192
 8581,    101359,           0,      58253
 8582,    101387,           0,      57463
 8583,    101378,           0,      57366
 8584,    101377,           0,      57498
 8585,    101412,           0,      57851
 8586,    101369,           0,      59048
 8587,    101382,           0,      57424
 8588,    101412,           0,      58131
 8589,    101436,           0,      57592
 8590,    101486,           0,      57343
 8591,    101516,           0,      57921
 8592,    101497,           0,      57805
 8593,    101517,           0,      57621
 8594,    101557,           0,      57624
 8595,    101551,           0,      58299
 8596,    101490,           0,      60344
 8597,    101510,           0,      58568
 8598,    101611,           0,      57279
 8599,    101589,           0,      58021
 8600,    101605,           0,      58011
 8601,    101631,           0,      57320
 8602,    101635,           0,      60333
 8603,    101620,           0,      58027
 8604,    101581,           0,      58627
 8605,    101615,           0,      57909
 8606,    101651,           0,      57268
 8607,    101633,           0,      58102
 8608,    101718,           0,      57554
 8609,    101735,           0,      58639
 8610,    101714,           0,      65878
 8611,    101721,           0,      65592
 8612,    101686,           0,      58478
 8613,    101699,           0,      57492
 8614,    101723,           0,      58435
 8615,    101768,           0,      57911
 8616,    101831,           0,      57581
 8617,    101833,           0,      57528
 8618,    101820,           0,      59713
 8619,    101871,           0,      57888
 8620,    101848,           0,      57524
 8621,    101867,           0,      62910
 8622,    101928,           0,      58481
 8623,    101958,           0,      57957
 8624,    101901,           0,      57732
 8625,    101918,           0,      57648
 8626,    101949,           0,      58381
 8627,    101955,           0,      58212
 8628,    102002,           0,      58889
 8629,    102007,           0,      58080
 8630,    101998,           0,      58881
 8631,    101933,           0,      58118
 8632,    102076,           0,      58068
 8633,    102091,           0,      58445
 8634,    102048,           0,      59547
 8635,    102068,           0,      57967
 8636,    102056,           0,      58049
 8637,    102096,           0,      58634
 8638,    102098,           0,      58428
 8639,    102104,           0,      57605
 8640,    102167,           0,      57717
 8641,    102172,           0,      58173
 8642,    102122,           0,      58074
 8643,    102113,           0,      58259
 8644,    102201,           0,      58248
 8645,    102221,           0,      58311
 8646,    102265,           0,      57750
 8647,    102279,           0,      58889
 8648,    102241,           0,      58645
 8649,    102249,           0,      58297
 8650,    102285,           0,      60537
 8651,    102239,           0,      58109
 8652,    102229,           0,      58448
 8653,    102244,           0,      58426
 8654,    102313,           0,      58315
 8655,    102275,           0,      58207
 8656,    102348,           0,      58406
 8657,    102382,           0,      58763
 8658,    102357,           0,      58043
 8659,    102406,           0,      58419
 8660,    102412,           0,      58308
 8661,    102453,           0,      59396
 8662,    102418,           0,      58334
 8663,    102422,           0,      58053
 8664,    102487,           0,      58002
 8665,    102492,           0,      58421
 8666,    102456,           0,      60421
 8667,    102482,           0,      58196
 8668,    102523,           0,      58358
 8669,    102517,           0,      58232
 8670,    102449,           0,      58888
 8671,    102534,           0,      58248
 8672,    102545,           0,      58061
 8673,    102560,           0,      58524
 8674,    102604,           0,      58193
 8675,    102601,           0,      58656
 8676,    102561,           0,      58483
 8677,    102569,           0,      58381
 8678,    102630,           0,      58654
 8679,    102637,           0,      58381
 8680,    102717,           0,      58568
 8681,    102747,           0,      58455
 8682,    102685,           0,      60300
 8683,    102718,           0,      58695
 8684,    102765,           0,      58224
 8685,    102759,           0,      58244
 8686,    102748,           0,      58848
 8687,    102800,           0,      58290
 8688,    102785,           0,      58355
 8689,    102798,           0,      58511
 8690,    102847,           0,      58733
 8691,    102870,           0,      58624
 8692,    102806,           0,      58639
 8693,    102831,           0,      58274
 8694,    102835,           0,      58982
 8695,    102840,           0,      59113
 8696,    102876,           0,      58351
 8697,    102889,           0,      57943
 8698,    102920,           0,      59775
 8699,    102909,           0,      58853
 8700,    102947,           0,      58784
 8701,    102931,           0,      58527
 8702,    102991,           0,      60452
 8703,    102968,           0,      58825
 8704,    102956,           0,      58897
 8705,    102970,           0,      58435
 8706,    102953,           0,      58300
 8707,    102960,           0,      58176
 8708,    102985,           0,      59181
 8709,    103017,           0,      59318
 8710,    103036,           0,      58498
 8711,    103077,           0,      59074
 8712,    103041,           0,      58267
 8713,    103066,           0,      58621
 8714,    103101,           0,      60209
 8715,    103090,           0,      58831
 8716,    103150,           0,      72266
 8717,    103165,           0,      58744
 8718,    103176,           0,      59191
 8719,    103187,           0,      58541
 8720,    103193,           0,      58525
 8721,    103198,           0,      59286
 8722,    103276,           0,      59360
 8723,    103264,           0,      58896
 8724,    103279,           0,      59227
 8725,    103288,           0,      58727
 8726,    103269,           0,      58650
 8727,    103283,           0,      59120
 8728,    103316,           0,      58491
 8729,    103324,           0,      59576
 8730,    103356,           0,      58375
 8731,    103361,           0,      58442
 8732,    103325,           0,      59360
 8733,    103329,           0,      59526
 8734,    103392,           0,      59027
 8735,    103401,           0,      58660
 8736,    103480,           0,      58602
 8737,    103496,           0,      59139
 8738,    103410,           0,      59616
 8739,    103419,           0,      58731
 8740,    103495,           0,      58540
 8741,    103510,           0,      58990
 8742,    103551,           0,      59406
 8743,    103537,           0,      58701
 8744,    103543,           0,      58374
 8745,    103568,           0,      60484
 8746,    103594,           0,      59317
 8747,    103553,           0,      59013
 8748,    103556,           0,      58540
 8749,    103579,           0,      58515
 8750,    103655,           0,      59434
 8751,    103644,           0,      58853
 8752,    103533,           0,      58743
 8753,    103546,           0,      58727
 8754,    103646,           0,      59523
 8755,    103640,           0,      59567
 8756,    103698,           0,      59366
 8757,    103699,           0,      59036
 8758,    103699,           0,      59113
 8759,    103775,           0,      59063
 8760,    103724,           0,      58717
 8761,    103721,           0,      63376
 8762,    103759,           0,      58991
 8763,    103739,           0,      58481
 8764,    103785,           0,      59107
 8765,    103752,           0,      59437
 8766,    103836,           0,      59239
 8767,    103808,           0,      58898
 8768,    103889,           0,      58607
 8769,    103903,           0,      59306
 8770,    103856,           0,      59342
 8771,    103871,           0,      59289
 8772,    103891,           0,      59051
 8773,    103927,           0,      58881
 8774,    103918,           0,      59381
 8775,    103907,           0,      59327
 8776,    103897,           0,      59032
 8777,    103926,           0,      60785
 8778,    103950,           0,      59225
 8779,    103972,           0,      59009
 8780,    104092,           0,      59531
 8781,    104072,           0,      62608
 8782,    104032,           0,      58996
 8783,    104036,           0,      58794
 8784,    104066,           0,      58550
 8785,    104076,           0,      59426
 8786,    104076,           0,      59926
 8787,    104082,           0,      58948
 8788,    104108,           0,      59633
 8789,    104134,           0,      59191
 8790,    104143,           0,      60364
 8791,    104141,           0,      60325
 8792,    104127,           0,      60481
 8793,    104169,           0,      60395
 8794,    104172,           0,      59652
 8795,    104188,           0,      59140
 8796,    104210,           0,      59353
 8797,    104244,           0,      59860
 8798,    104280,           0,      59300
 8799,    104250,           0,      58917
 8800,    104324,           0,      66125
 8801,    104336,           0,      65400
 8802,    104306,           0,      62321
 8803,    104344,           0,      59356
 8804,    104304,           0,      59430
 8805,    104310,           0,      59663
 8806,    104321,           0,      59507
 8807,    104383,           0,      58553
 8808,    104361,           0,      60784
 8809,    104370,           0,      59642
 8810,    104395,           0,      58907
 8811,    104450,           0,      58884
 8812,    104423,           0,      58810
 8813,    104420,           0,      59723
 8814,    104432,           0,      59350
 8815,    104452,           0,      59132
 8816,    104563,           0,      59454
 8817,    104551,           0,      59464
 8818,    104597,           0,      59314
 8819,    104687,           0,      59989
 8820,    104584,           0,      60324
 8821,    104579,           0,      59221
 8822,    104637,           0,      58959
 8823,    104650,           0,      59481
 8824,    104607,           0,      60172
 8825,    104626,           0,      60096
 8826,    104614,           0,      59482
 8827,    104609,           0,      59478
 8828,    104647,           0,      59369
 8829,    104664,           0,      58860
 8830,    104712,           0,      59245
 8831,    104683,           0,      59448
 8832,    104758,           0,      59359
 8833,    104773,           0,      59304
 8834,    104777,           0,      59177
 8835,    104797,           0,      59559
 8836,    104828,           0,      60411
 8837,    104869,           0,      59519
 8838,    104840,           0,      58982
 8839,    104856,           0,      59930
 8840,    104910,           0,      59800
 8841,    104930,           0,      59257
 8842,    104914,           0,      61445
 8843,    104910,           0,      59586
 8844,    104925,           0,      59984
 8845,    104921,           0,      59586
 8846,    104917,           0,      59589
 8847,    104959,           0,      59273
 8848,    104984,           0,      59467
 8849,    104980,           0,      59675
 8850,    105012,           0,      61683
 8851,    105014,           0,      60344
 8852,    104997,           0,      60168
 8853,    104998,           0,      59602
 8854,    105110,           0,      59553
 8855,    105117,           0,      60595
 8856,    105112,           0,      60004
 8857,    105129,           0,      59980
 8858,    105118,           0,      59781
 8859,    105118,           0,      64019
 8860,    105129,           0,      59727
 8861,    105102,           0,      59473
 8862,    105123,           0,      65439
 8863,    105162,           0,      59597
 8864,    105162,           0,      59828
 8865,    105173,           0,      60296
 8866,    105268,           0,      59478
 8867,    105284,           0,      60674
 8868,    105203,           0,      59979
 8869,    105215,           0,      59705
 8870,    105285,           0,      60344
 8871,    105251,           0,      59980
 8872,    105254,           0,      59536
 8873,    105274,           0,      59509
 8874,    105333,           0,      59665
 8875,    105351,           0,      60227
 8876,    105387,           0,      66028
 8877,    105382,           0,      63097
 8878,    105405,           0,      60481
 8879,    105368,           0,      60136
 8880,    105405,           0,      59809
 8881,    105432,           0,      60110
 8882,    105456,           0,      59742
 8883,    105479,           0,      61574
 8884,    105486,           0,      60057
 8885,    105518,           0,      59909
 8886,    105528,           0,      60647
 8887,    105506,           0,      60463
 8888,    105480,           0,      59826
 8889,    105472,           0,      59900
 8890,    105517,           0,      59908
 8891,    105502,           0,      60751
 8892,    105517,           0,      60142
 8893,    105559,           0,      59864
 8894,    105606,           0,      59784
 8895,    105636,           0,      59955
 8896,    105599,           0,      59720
 8897,    105614,           0,      60148
 8898,    105613,           0,      60088
 8899,    105600,           0,      60513
 8900,    105549,           0,      59904
 8901,    105553,           0,      60045
 8902,    105638,           0,      60625
 8903,    105647,           0,      60374
 8904,    105687,           0,      59823
 8905,    105703,           0,      60231
 8906,    105656,           0,      60014
 8907,    105700,           0,      59560
 8908,    105709,           0,      59613
 8909,    105747,           0,      59974
 8910,    105743,           0,      60152
 8911,    105748,           0,      60237
 8912,    105745,           0,      61228
 8913,    105769,           0,      60024
 8914,    105834,           0,      60380
 8915,    105884,           0,      59850
 8916,    105799,           0,      59664
 8917,    105817,           0,      62514
 8918,    105839,           0,      60461
 8919,    105856,           0,      60474
 8920,    105883,           0,      61274
 8921,    105876,           0,      60070
 8922,    105890,           0,      60278
 8923,    105868,           0,      59814
 8924,    105876,           0,      59555
 8925,    105897,           0,      60678
 8926,    105937,           0,      60735
 8927,    105984,           0,      60786
 8928,    106001,           0,      60064
 8929,    106024,           0,      60568
 8930,    106040,           0,      60247
 8931,    106055,           0,      59929
 8932,    106036,           0,      60497
 8933,    106077,           0,      61036
 8934,    106097,           0,      60450
 8935,    106080,           0,      60710
 8936,    106093,           0,      60276
 8937,    106131,           0,      64437
 8938,    106112,           0,      60322
 8939,    106192,           0,      60324
 8940,    106191,           0,      60160
 8941,    106193,           0,      60378
 8942,    106250,           0,      59967
 8943,    106228,           0,      60395
 8944,    106278,           0,      60547
 8945,    106290,           0,      60503
 8946,    106270,           0,      60228
 8947,    106320,           0,      61920
 8948,    106275,           0,      62375
 8949,    106350,           0,      60829
 8950,    106381,           0,      60164
 8951,    106357,           0,      60317
 8952,    106269,           0,      59819
 8953,    106291,           0,      60542
 8954,    106330,           0,      60297
 8955,    106351,           0,      60451
 8956,    106400,           0,      60411
 8957,    106380,           0,      60506
 8958,    106448,           0,      59894
 8959,    106421,           0,      59987
 8960,    106459,           0,      60420
 8961,    106473,           0,      60104
 8962,    106460,           0,      60615
 8963,    106506,           0,      61635
 8964,    106495,           0,      60246
 8965,    106501,           0,      60215
 8966,    106543,           0,      60271
 8967,    106520,           0,      60172
 8968,    106627,           0,      60453
 8969,    106641,           0,      60343
 8970,    106604,           0,      60042
 8971,    106656,           0,      60311
 8972,    106541,           0,      61082
 8973,    106595,           0,      60163
 8974,    106641,           0,      62219
 8975,    106592,           0,      60889
 8976,    106637,           0,      60584
 8977,    106662,           0,      60284
 8978,    106688,           0,      61197
 8979,    106689,           0,      61776
 8980,    106723,           0,      60631
 8981,    106723,           0,      60396
 8982,    106701,           0,      61107
 8983,    106711,           0,      61026
 8984,    106734,           0,      60700
 8985,    106722,           0,      61246
 8986,    106764,           0,      69224
 8987,    106781,           0,      68201
 8988,    106817,           0,      62891
 8989,    106824,           0,      60800
 8990,    106874,           0,      60307
 8991,    106849,           0,      60958
 8992,    106843,           0,      60558
 8993,    106851,           0,      60990
 8994,    106877,           0,      61367
 8995,    106878,           0,      60395
 8996,    106940,           0,      60335
 8997,    106956,           0,      60439
 8998,    106955,           0,      60477
 8999,    106938,           0,      60740
 9000,    106923,           0,      60480
 9001,    106961,           0,      60290
 9002,    106963,           0,      60570
 9003,    106983,           0,      60930
 9004,    107062,           0,      60418
 9005,    107079,           0,      60468
 9006,    107091,           0,      60800
 9007,    107123,           0,      60917
 9008,    107089,           0,      60626
 9009,    107081,           0,      61969
 9010,    107121,           0,      60446
 9011,    107131,           0,      60764
 9012,    107171,           0,      61760
 9013,    107156,           0,      60190
 9014,    107190,           0,      65353
 9015,    107182,           0,      60340
 9016,    107185,           0,      60571
 9017,    107178,           0,      60556
 9018,    107215,           0,      61175
 9019,    107294,           0,      61259
 9020,    107237,           0,      60867
 9021,    107256,           0,      60786
 9022,    107258,           0,      60895
 9023,    107316,           0,      60727
 9024,    107321,           0,      60893
 9025,    107335,           0,      61586
 9026,    107316,           0,      60665
 9027,    107323,           0,      60419
 9028,    107304,           0,      61192
 9029,    107309,           0,      61389
 9030,    107361,           0,      60904
 9031,    107376,           0,      61199
 9032,    107376,           0,      60895
 9033,    107420,           0,      60801
 9034,    107447,           0,      60389
 9035,    107424,           0,      61046
 9036,    107410,           0,      62777
 9037,    107452,           0,      61116
 9038,    107447,           0,      61017
 9039,    107489,           0,      60685
 9040,    107531,           0,      63287
 9041,    107538,           0,      61826
 9042,    107553,           0,      60941
 9043,    107556,           0,      61612
 9044,    107604,           0,      61595
 9045,    107580,           0,      61818
 9046,    107551,           0,      60991
 9047,    107575,           0,      61097
 9048,    107656,           0,      61186
 9049,    107670,           0,      61091
 9050,    107629,           0,      61414
 9051,    107690,           0,      60859
 9052,    107671,           0,      61236
 9053,    107692,           0,      61789
 9054,    107704,           0,      61384
 9055,    107659,           0,      62882
 9056,    107627,           0,      62098
 9057,    107654,           0,      61245
 9058,    107703,           0,      61657
 9059,    107729,           0,      60806
 9060,    107792,           0,      61164
 9061,    107826,           0,      60766
 9062,    107780,           0,      61252
 9063,    107851,           0,      60915
 9064,    107863,           0,      60917
 9065,    107860,           0,      60636
 9066,    107881,           0,      61139
 9067,    107860,           0,      61089
 9068,    107884,           0,      61512
 9069,    107886,           0,      61735
 9070,    107922,           0,      62079
 9071,    107957,           0,      61741
 9072,    107977,           0,      62682
 9073,    107985,           0,      61108
 9074,    107991,           0,      61018
 9075,    108028,           0,      62318
 9076,    108024,           0,      61630
 9077,    108019,           0,      61310
 9078,    108059,           0,      61165
 9079,    108047,           0,      61354
 9080,    107965,           0,      61029
 9081,    107966,           0,      63533
 9082,    108041,           0,      60901
 9083,    108014,           0,      61105
 9084,    108015,           0,      60832
 9085,    108064,           0,      61154
 9086,    108102,           0,      62223
 9087,    108137,           0,      60775
 9088,    108210,           0,      61120
 9089,    108220,           0,      61532
 9090,    108230,           0,      65058
 9091,    108269,           0,      61137
 9092,    108240,           0,      61152
 9093,    108262,           0,      61138
 9094,    108222,           0,      61658
 9095,    108273,           0,      61118
 9096,    108332,           0,      62465
 9097,    108367,           0,      61370
 9098,    108339,           0,      61975
 9099,    108385,           0,      61887
 9100,    108307,           0,      61691
 9101,    108338,           0,      62304
 9102,    108357,           0,      62071
 9103,    108395,           0,      61599
 9104,    108363,           0,      62201
 9105,    108391,           0,      61916
 9106,    108408,           0,      62118
 9107,    108440,           0,      61401
 9108,    108393,           0,      61261
 9109,    108409,           0,      61251
 9110,    108443,           0,      61922
 9111,    108461,           0,      61501
 9112,    108488,           0,      61157
 9113,    108505,           0,      62074
 9114,    108548,           0,      61713
 9115,    108534,           0,      61444
 9116,    108541,           0,      62451
 9117,    108520,           0,      61450
 9118,    108568,           0,      62010
 9119,    108628,           0,      61158
 9120,    108675,           0,      61437
 9121,    108685,           0,      61525
 9122,    108665,           0,      61832
 9123,    108683,           0,      61783
 9124,    108593,           0,      62038
 9125,    108605,           0,      61761
 9126,    108669,           0,      61450
 9127,    108714,           0,      62334
 9128,    108622,           0,      62110
 9129,    108656,           0,      61552
 9130,    108732,           0,      61645
 9131,    108702,           0,      62744
 9132,    108741,           0,      62213
 9133,    108697,           0,      61506
 9134,    108732,           0,      61463
 9135,    108774,           0,      61512
 9136,    108775,           0,      61514
 9137,    108770,           0,      61195
 9138,    108802,           0,      61244
 9139,    108793,           0,      61572
 9140,    108893,           0,      61446
 9141,    108914,           0,      61492
 9142,    108917,           0,      61893
 9143,    108849,           0,      61967
 9144,    108952,           0,      61674
 9145,    108977,           0,      61957
 9146,    108946,           0,      62907
 9147,    108952,           0,      62165
 9148,    108903,           0,      62114
 9149,    108973,           0,      61980
 9150,    109030,           0,      62256
 9151,    109087,           0,      62585
 9152,    109065,           0,      61672
 9153,    109076,           0,      61356
 9154,    109083,           0,      61708
 9155,    109104,           0,      61814
 9156,    109103,           0,      61761
 9157,    109119,           0,      62810
 9158,    109094,           0,      62443
 9159,    109129,           0,      62043
 9160,    109162,           0,      62116
 9161,    109153,           0,      62991
 9162,    109131,           0,      62668
 9163,    109136,           0,      62008
 9164,    109194,           0,      61850
 9165,    109173,           0,      62209
 9166,    109189,           0,      67621
 9167,    109251,           0,      61919
 9168,    109181,           0,      68035
 9169,    109220,           0,      70348
 9170,    109222,           0,      66821
 9171,    109270,           0,      61660
 9172,    109272,           0,      61933
 9173,    109259,           0,      62993
 9174,    109289,           0,      61766
 9175,    109276,           0,      62338
 9176,    109300,           0,      63686
 9177,    109311,           0,      62072
 9178,    109315,           0,      62196
 9179,    109376,           0,      61959
 9180,    109370,           0,      61884
 9181,    109390,           0,      62050
 9182,    109496,           0,      62111
 9183,    109487,           0,      61975
 9184,    109488,           0,      62321
 9185,    109507,           0,      62263
 9186,    109472,           0,      62083
 9187,    109493,           0,      62443
 9188,    109522,           0,      62803
 9189,    109546,           0,      62232
 9190,    109517,           0,      62937
 9191,    109488,           0,      63956
 9192,    109555,           0,      61849
 9193,    109570,           0,      61919
 9194,    109641,           0,      63043
 9195,    109662,           0,      62075
 9196,    109513,           0,      62159
 9197,    109549,           0,      61916
 9198,    109592,           0,      62032
 9199,    109643,           0,      62170
 9200,    109731,           0,      62302
 9201,    109765,           0,      61934
 9202,    109710,           0,      62302
 9203,    109712,           0,      62614
 9204,    109759,           0,      62572
 9205,    109791,           0,      62668
 9206,    109778,           0,      63679
 9207,    109794,           0,      62371
 9208,    109836,           0,      62496
 9209,    109865,           0,      62232
 9210,    109848,           0,      62556
 9211,    109808,           0,      62762
 9212,    109813,           0,      62638
 9213,    109784,           0,      62069
 9214,    109811,           0,      62442
 9215,    109859,           0,      61852
 9216,    109808,           0,      62021
 9217,    109820,           0,      62545
 9218,    109803,           0,      62708
 9219,    109831,           0,      62108
 9220,    109974,           0,      62432
 9221,    109963,           0,      63345
 9222,    110004,           0,      62286
 9223,    110001,           0,      62090
 9224,    109968,           0,      62588
 9225,    109989,           0,      62475
 9226,    109933,           0,      62748
 9227,    109995,           0,      64932
 9228,    109987,           0,      62475
 9229,    110015,           0,      62638
 9230,    109999,           0,      63314
 9231,    110037,           0,      62642
 9232,    110104,           0,      62551
 9233,    110127,           0,      63471
 9234,    110145,           0,      73637
 9235,    110144,           0,      79340
 9236,    110140,           0,      70513
 9237,    110137,           0,      70342
 9238,    110161,           0,      66496
 9239,    110203,           0,      62587
 9240,    110233,           0,      67635
 9241,    110255,           0,      62901
 9242,    110241,           0,      64051
 9243,    110275,           0,      62799
 9244,    110259,           0,      62711
 9245,    110267,           0,      62221
 9246,    110311,           0,      62946
 9247,    110320,           0,      63130
 9248,    110304,           0,      62652
 9249,    110327,           0,      63150
 9250,    110339,           0,      63366
 9251,    110363,           0,      62571
 9252,    110407,           0,      62765
 9253,    110381,           0,      62651
 9254,    110414,           0,      62965
 9255,    110432,           0,      62858
 9256,    110456,           0,      62671
 9257,    110469,           0,      62656
 9258,    110422,           0,      62798
 9259,    110451,           0,      62793
 9260,    110436,           0,      62530
 9261,    110451,           0,      63146
 9262,    110471,           0,      63081
 9263,    110514,           0,      63481
 9264,    110557,           0,      62990
 9265,    110559,           0,      64056
 9266,    110473,           0,      62477
 9267,    110521,           0,      62518
 9268,    110530,           0,      62588
 9269,    110542,           0,      62722
 9270,    110666,           0,      63029
 9271,    110659,           0,      62393
 9272,    110646,           0,      62463
 9273,    110672,           0,      62685
 9274,    110592,           0,      62822
 9275,    110630,           0,      63381
 9276,    110676,           0,      62463
 9277,    110653,           0,      62686
 9278,    110673,           0,      62622
 9279,    110649,           0,      63132
 9280,    110772,           0,      63460
 9281,    110784,           0,      63204
 9282,    110764,           0,      62921
 9283,    110805,           0,      62752
 9284,    110774,           0,      63273
 9285,    110796,           0,      62921
 9286,    110785,           0,      63076
 9287,    110828,           0,      62797
 9288,    110801,           0,      62602
 9289,    110828,           0,      63193
 9290,    110791,           0,      63048
 9291,    110846,           0,      62901
 9292,    111013,           0,      63321
 9293,    110956,           0,      63140
 9294,    110930,           0,      63701
 9295,    110920,           0,      63156
 9296,    110944,           0,      63248
 9297,    110950,           0,      62165
 9298,    110951,           0,      63360
 9299,    111002,           0,      63856
 9300,    110949,           0,      63331
 9301,    110999,           0,      63269
 9302,    111073,           0,      63922
 9303,    111018,           0,      63606
 9304,    111040,           0,      64240
 9305,    111041,           0,      63007
 9306,    111108,           0,      63372
 9307,    111074,           0,      63039
 9308,    111124,           0,      63108
 9309,    111114,           0,      64042
 9310,    111158,           0,      63089
 9311,    111214,           0,      63143
 9312,    111270,           0,      63201
 9313,    111261,           0,      62982
 9314,    111277,           0,      67567
 9315,    111241,           0,      63380
 9316,    111282,           0,      63170
 9317,    111279,           0,      65664
 9318,    111216,           0,      62870
 9319,    111328,           0,      62996
 9320,    111170,           0,      62834
 9321,    111200,           0,      63180
 9322,    111276,           0,      63183
 9323,    111286,           0,      62912
 9324,    111402,           0,      64501
 9325,    111401,           0,      63133
 9326,    111332,           0,      63427
 9327,    111364,           0,      63244
 9328,    111350,           0,      63595
 9329,    111354,           0,      68165
 9330,    111401,           0,      72888
 9331,    111398,           0,      63983
 9332,    111443,           0,      63685
 9333,    111483,           0,      63108
 9334,    111445,           0,      66704
 9335,    111468,           0,      64036
 9336,    111502,           0,      63397
 9337,    111510,           0,      63748
 9338,    111565,           0,      64441
 9339,    111523,           0,      63085
 9340,    111627,           0,      63373
 9341,    111604,           0,      63611
 9342,    111601,           0,      63585
 9343,    111638,           0,      63594
 9344,    111589,           0,      63346
 9345,    111597,           0,      71768
 9346,    111673,           0,      72027
 9347,    111630,           0,      65844
 9348,    111676,           0,      63214
 9349,    111697,           0,      63619
 9350,    111644,           0,      63070
 9351,    111683,           0,      63199
 9352,    111757,           0,      63610
 9353,    111770,           0,      64204
 9354,    111755,           0,      63353
 9355,    111732,           0,      62812
 9356,    111775,           0,      62835
 9357,    111784,           0,      63249
 9358,    111829,           0,      63267
 9359,    111835,           0,      62968
 9360,    111907,           0,      63261
 9361,    111941,           0,      63776
 9362,    111929,           0,      63304
 9363,    111964,           0,      63218
 9364,    111942,           0,      63730
 9365,    111935,           0,      63926
 9366,    111945,           0,      63533
 9367,    111883,           0,      63992
 9368,    111976,           0,      64250
 9369,    112012,           0,      63168
 9370,    112038,           0,      63678
 9371,    112047,           0,      63093
 9372,    112004,           0,      63096
 9373,    112002,           0,      63105
 9374,    111983,           0,      63446
 9375,    112038,           0,      63847
 9376,    112101,           0,      63349
 9377,    112111,           0,      63523
 9378,    112164,           0,      63508
 9379,    112169,           0,      63853
 9380,    112143,           0,      63485
 9381,    112153,           0,      63446
 9382,    112126,           0,      70682
 9383,    112184,           0,      64033
 9384,    112166,           0,      64545
 9385,    112194,           0,      63694
 9386,    112173,           0,      64218
 9387,    112156,           0,      66795
 9388,    112206,           0,      69604
 9389,    112257,           0,      63245
 9390,    112273,           0,      67354
 9391,    112237,           0,      67517
 9392,    112222,           0,      65866
 9393,    112238,           0,      63872
 9394,    112297,           0,      64459
 9395,    112272,           0,      63452
 9396,    112282,           0,      64113
 9397,    112266,           0,      63799
 9398,    112322,           0,      63360
 9399,    112391,           0,      63667
 9400,    112386,           0,      63734
 9401,    112382,           0,      63783
 9402,    112347,           0,      63652
 9403,    112396,           0,      63944
 9404,    112409,           0,      63534
 9405,    112412,           0,      63197
 9406,    112475,           0,      64119
 9407,    112524,           0,      63812
 9408,    112548,           0,      63935
 9409,    112560,           0,      63849
 9410,    112549,           0,      64275
 9411,    112528,           0,      65239
 9412,    112532,           0,      63997
 9413,    112535,           0,      63467
 9414,    112575,           0,      63960
 9415,    112519,           0,      63600
 9416,    112538,           0,      63699
 9417,    112567,           0,      63769
 9418,    112620,           0,      63213
 9419,    112616,           0,      63981
 9420,    112670,           0,      63712
 9421,    112698,           0,      63625
 9422,    112664,           0,      63960
 9423,    112720,           0,      64275
 9424,    112687,           0,      64269
 9425,    112680,           0,      63899
 9426,    112720,           0,      65459
 9427,    112751,           0,      63960
 9428,    112745,           0,      64121
 9429,    112732,           0,      63389
 9430,    112663,           0,      63925
 9431,    112772,           0,      63863
 9432,    112730,           0,      63922
 9433,    112762,           0,      63615
 9434,    112787,           0,      63606
 9435,    112779,           0,      63879
 9436,    112838,           0,      64065
 9437,    112865,           0,      63534
 9438,    112906,           0,      63894
 9439,    112871,           0,      63791
 9440,    112935,           0,      64369
 9441,    112944,           0,      64224
 9442,    112895,           0,      63686
 9443,    112957,           0,      63689
 9444,    112934,           0,      63625
 9445,    112903,           0,      63959
 9446,    113048,           0,      63735
 9447,    113061,           0,      63796
 9448,    113064,           0,      64083
 9449,    113027,           0,      64104
 9450,    113056,           0,      64029
 9451,    113055,           0,      64624
 9452,    113075,           0,      64083
 9453,    113112,           0,      64512
 9454,    113093,           0,      64073
 9455,    113120,           0,      65170
 9456,    113095,           0,      64279
 9457,    113131,           0,      64117
 9458,    113113,           0,      64576
 9459,    113116,           0,      64128
 9460,    113226,           0,      66314
 9461,    113218,           0,      65089
 9462,    113163,           0,      64171
 9463,    113148,           0,      63972
 9464,    113208,           0,      64797
 9465,    113235,           0,      64666
 9466,    113289,           0,      64189
 9467,    113285,           0,      64823
 9468,    113217,           0,      64023
 9469,    113264,           0,      64935
 9470,    113363,           0,      64924
 9471,    113318,           0,      64321
 9472,    113298,           0,      63966
 9473,    113314,           0,      64013
 9474,    113302,           0,      63745
 9475,    113363,           0,      64425
 9476,    113315,           0,      63781
 9477,    113361,           0,      64002
 9478,    113393,           0,      63925
 9479,    113422,           0,      64484
 9480,    113432,           0,      64710
