    n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
  282,         21053,           20782,          18887,      1948,           0,       1166
  283,         21150,           20878,          19030,      1964,           0,       1122
  284,         21307,           21034,          19039,      1972,           0,       1129
  285,         21368,           21094,          20438,      1985,           0,       1137
  286,         21533,           21258,          19180,      1991,           0,       1178
  287,         21647,           21371,          21863,      1999,           0,       1257
  288,         21729,           21452,          24206,      1999,           0,       1292
  289,         22016,           21738,          21381,      2008,           0,       1145
  290,         22072,           21793,          19627,      2017,           0,       1150
  291,         22226,           21946,          20009,      2023,           0,       1184
  292,         22474,           22193,          23806,      2047,           0,       1165
  293,         22685,           22403,          19608,      2059,           0,       1246
  294,         22789,           22506,          20206,      2052,           0,       1172
  295,         23040,           22756,          20559,      2060,           0,       1172
  296,         23089,           22804,          20525,      2071,           0,       1183
  297,         23361,           23075,          21251,      2082,           0,       1187
  298,         23540,           23253,          21637,      2088,           0,       1191
  299,         23809,           23521,          20840,      2097,           0,       1197
  300,         23995,           23706,          21267,      2106,           0,       1723
  301,         24088,           23798,          21438,      2110,           0,       1206
  302,         24180,           23889,          21482,      2119,           0,       1229
  303,         24206,           23914,          21520,      2136,           0,       1263
  304,         24402,           24109,          21512,      2155,           0,       1228
  305,         24635,           24341,          21728,      2165,           0,       1461
  306,         24919,           24624,          22490,      2172,           0,       1354
  307,         25087,           24791,          21641,      2184,           0,       1361
  308,         25171,           24874,          22774,      2174,           0,       1366
  309,         25331,           25033,          21816,      2180,           0,       1366
  310,         25474,           25175,          27278,      2182,           0,       1740
  311,         25483,           25183,          22987,      2193,           0,       1282
  312,         25706,           25405,          23530,      2218,           0,       1264
  313,         25782,           25480,          22489,      2221,           0,       1265
  314,         25990,           25687,          23890,      2223,           0,       1266
  315,         26191,           25887,          22819,      2234,           0,       1271
  316,         26254,           25949,          24204,      2227,           0,       1290
  317,         26361,           26055,          23436,      2239,           0,       1278
  318,         26441,           26134,          24548,      2250,           0,       1296
  319,         26517,           26209,          23221,      2262,           0,       1286
  320,         26797,           26488,          24233,      2289,           0,       1339
  321,         27046,           26736,          23473,      2298,           0,       1302
  322,         27195,           26884,          25029,      2290,           0,       1334
  323,         27267,           26955,          23718,      2302,           0,       1307
  324,         27282,           26969,          24066,      2307,           0,       1374
  325,         27363,           27049,          24216,      2315,           0,       1348
  326,         27447,           27132,          24288,      2324,           0,       1320
  327,         27527,           27211,          24340,      2341,           0,       1361
  328,         27838,           27521,          24727,      2337,           0,       1478
  329,         27987,           27669,          24757,      2345,           0,       1337
  330,         28188,           27869,          25318,      2342,           0,       1368
  331,         28399,           28079,          24753,      2366,           0,       1344
  332,         28564,           28243,          26261,      2370,           0,       1342
  333,         28566,           28244,          26258,      2372,           0,       1402
  334,         28618,           28295,          25698,      2377,           0,       1355
  335,         28750,           28426,          24990,      2385,           0,       1382
  336,         29070,           28745,          25926,      2419,           0,       2024
  337,         29157,           28831,          25634,      2430,           0,       1388
  338,         29201,           28874,          26405,      2437,           0,       1438
  339,         29314,           28986,          25835,      2440,           0,       1383
  340,         29502,           29173,          26605,      2459,           0,       1388
  341,         29683,           29353,          25856,      2456,           0,       1475
  342,         29749,           29418,          26959,      2465,           0,       1648
  343,         29911,           29579,          26065,      2479,           0,       1441
  344,         30241,           29908,          27576,      2468,           0,       1434
  345,         30416,           30082,          26478,      2480,           0,       1402
  346,         30594,           30259,          27918,      2486,           0,       1448
