    n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 5445,              ,                ,               ,     60892,           0,      39113
 5446,              ,                ,               ,     60865,           0,      38298
 5447,              ,                ,               ,     60907,           0,      35993
 5448,              ,                ,               ,     60879,           0,      32255
 5449,              ,                ,               ,     60899,           0,      34246
 5450,              ,                ,               ,     60876,           0,      39003
 5451,              ,                ,               ,     60924,           0,      34903
 5452,              ,                ,               ,     60909,           0,      37675
 5453,              ,                ,               ,     60934,           0,      37864
 5454,              ,                ,               ,     60998,           0,      31790
 5455,              ,                ,               ,     60932,           0,      31698
 5456,              ,                ,               ,     60943,           0,      33177
 5457,              ,                ,               ,     60939,           0,      32056
 5458,              ,                ,               ,     61024,           0,      31394
 5459,              ,                ,               ,     61021,           0,      38872
 5460,              ,                ,               ,     61019,           0,      38326
 5461,              ,                ,               ,     61044,           0,      38549
 5462,              ,                ,               ,     61020,           0,      31823
 5463,              ,                ,               ,     61003,           0,      31227
 5464,              ,                ,               ,     61047,           0,      31675
 5465,              ,                ,               ,     61032,           0,      31157
 5466,              ,                ,               ,     61120,           0,      32526
 5467,              ,                ,               ,     61140,           0,      31269
 5468,              ,                ,               ,     61071,           0,      31532
 5469,              ,                ,               ,     61129,           0,      31326
 5470,              ,                ,               ,     61089,           0,      31817
 5471,              ,                ,               ,     61134,           0,      31690
 5472,              ,                ,               ,     61153,           0,      32441
 5473,              ,                ,               ,     61172,           0,      32058
 5474,              ,                ,               ,     61171,           0,      32864
 5475,              ,                ,               ,     61225,           0,      31772
 5476,              ,                ,               ,     61227,           0,      31458
 5477,              ,                ,               ,     61213,           0,      31632
 5478,              ,                ,               ,     61235,           0,      31526
 5479,              ,                ,               ,     61281,           0,      31396
 5480,              ,                ,               ,     61349,           0,      31671
 5481,              ,                ,               ,     61349,           0,      31281
 5482,              ,                ,               ,     61294,           0,      31393
 5483,              ,                ,               ,     61303,           0,      31405
 5484,              ,                ,               ,     61258,           0,      31384
 5485,              ,                ,               ,     61270,           0,      31571
 5486,              ,                ,               ,     61326,           0,      31816
 5487,              ,                ,               ,     61336,           0,      31372
 5488,              ,                ,               ,     61323,           0,      31998
 5489,              ,                ,               ,     61332,           0,      31410
 5490,              ,                ,               ,     61363,           0,      31750
 5491,              ,                ,               ,     61415,           0,      31367
 5492,              ,                ,               ,     61398,           0,      31349
 5493,              ,                ,               ,     61400,           0,      31419
 5494,              ,                ,               ,     61442,           0,      31317
 5495,              ,                ,               ,     61467,           0,      41269
 5496,              ,                ,               ,     61486,           0,      67204
 5497,              ,                ,               ,     61489,           0,      44275
 5498,              ,                ,               ,     61502,           0,      31661
 5499,              ,                ,               ,     61498,           0,      31873
 5500,              ,                ,               ,     61515,           0,      31644
 5501,              ,                ,               ,     61521,           0,      31958
 5502,              ,                ,               ,     61522,           0,      34025
 5503,              ,                ,               ,     61541,           0,      31922
 5504,              ,                ,               ,     61557,           0,      32767
 5505,              ,                ,               ,     61572,           0,      31709
 5506,              ,                ,               ,     61526,           0,      31672
 5507,              ,                ,               ,     61563,           0,      31427
 5508,              ,                ,               ,     61603,           0,      31821
 5509,              ,                ,               ,     61616,           0,      31529
 5510,              ,                ,               ,     61588,           0,      31562
 5511,              ,                ,               ,     61626,           0,      31817
 5512,              ,                ,               ,     61608,           0,      31630
 5513,              ,                ,               ,     61624,           0,      31720
 5514,              ,                ,               ,     61660,           0,      35331
 5515,              ,                ,               ,     61594,           0,      32134
 5516,              ,                ,               ,     61650,           0,      31822
 5517,              ,                ,               ,     61691,           0,      31555
 5518,              ,                ,               ,     61704,           0,      31747
 5519,              ,                ,               ,     61734,           0,      31513
 5520,              ,                ,               ,     61749,           0,      31630
 5521,              ,                ,               ,     61774,           0,      31625
 5522,              ,                ,               ,     61732,           0,      31513
 5523,              ,                ,               ,     61760,           0,      32122
 5524,              ,                ,               ,     61767,           0,      32484
 5525,              ,                ,               ,     61806,           0,      31775
 5526,              ,                ,               ,     61856,           0,      31810
 5527,              ,                ,               ,     61803,           0,      33711
 5528,              ,                ,               ,     61914,           0,      32004
 5529,              ,                ,               ,     61930,           0,      31780
 5530,              ,                ,               ,     61938,           0,      32282
 5531,              ,                ,               ,     61924,           0,      31621
 5532,              ,                ,               ,     61896,           0,      33836
 5533,              ,                ,               ,     61878,           0,      31738
 5534,              ,                ,               ,     61914,           0,      31904
 5535,              ,                ,               ,     61938,           0,      31579
 5536,              ,                ,               ,     62046,           0,      31963
 5537,              ,                ,               ,     62064,           0,      34816
 5538,              ,                ,               ,     61987,           0,      33689
 5539,              ,                ,               ,     61951,           0,      31805
 5540,              ,                ,               ,     62013,           0,      31673
 5541,              ,                ,               ,     62046,           0,      31894
 5542,              ,                ,               ,     62073,           0,      31654
 5543,              ,                ,               ,     62046,           0,      32860
 5544,              ,                ,               ,     62043,           0,      31848
 5545,              ,                ,               ,     62043,           0,      32062
 5546,              ,                ,               ,     62112,           0,      32212
 5547,              ,                ,               ,     62086,           0,      32145
 5548,              ,                ,               ,     62093,           0,      31749
 5549,              ,                ,               ,     62093,           0,      31691
 5550,              ,                ,               ,     62139,           0,      31975
 5551,              ,                ,               ,     62143,           0,      31665
 5552,              ,                ,               ,     62179,           0,      32190
 5553,              ,                ,               ,     62187,           0,      31781
 5554,              ,                ,               ,     62195,           0,      31936
 5555,              ,                ,               ,     62242,           0,      31878
 5556,              ,                ,               ,     62193,           0,      32268
 5557,              ,                ,               ,     62201,           0,      31888
 5558,              ,                ,               ,     62184,           0,      32066
 5559,              ,                ,               ,     62214,           0,      32579
 5560,              ,                ,               ,     62284,           0,      32303
 5561,              ,                ,               ,     62321,           0,      34401
 5562,              ,                ,               ,     62313,           0,      32834
 5563,              ,                ,               ,     62355,           0,      32835
 5564,              ,                ,               ,     62365,           0,      32150
 5565,              ,                ,               ,     62350,           0,      32071
 5566,              ,                ,               ,     62331,           0,      32068
 5567,              ,                ,               ,     62331,           0,      31912
 5568,              ,                ,               ,     62341,           0,      32149
 5569,              ,                ,               ,     62357,           0,      31916
 5570,              ,                ,               ,     62377,           0,      35319
 5571,              ,                ,               ,     62355,           0,      32131
 5572,              ,                ,               ,     62436,           0,      32912
 5573,              ,                ,               ,     62478,           0,      32221
 5574,              ,                ,               ,     62435,           0,      32236
 5575,              ,                ,               ,     62430,           0,      32428
 5576,              ,                ,               ,     62518,           0,      32036
 5577,              ,                ,               ,     62550,           0,      32194
 5578,              ,                ,               ,     62503,           0,      32198
 5579,              ,                ,               ,     62480,           0,      32151
 5580,              ,                ,               ,     62481,           0,      33154
 5581,              ,                ,               ,     62468,           0,      32578
 5582,              ,                ,               ,     62556,           0,      32216
 5583,              ,                ,               ,     62532,           0,      32139
 5584,              ,                ,               ,     62548,           0,      32429
 5585,              ,                ,               ,     62568,           0,      32228
 5586,              ,                ,               ,     62599,           0,      32023
 5587,              ,                ,               ,     62605,           0,      32599
 5588,              ,                ,               ,     62518,           0,      32158
 5589,              ,                ,               ,     62583,           0,      31976
 5590,              ,                ,               ,     62607,           0,      34366
 5591,              ,                ,               ,     62620,           0,      31944
 5592,              ,                ,               ,     62653,           0,      33089
 5593,              ,                ,               ,     62640,           0,      32427
 5594,              ,                ,               ,     62707,           0,      32074
 5595,              ,                ,               ,     62704,           0,      32392
 5596,              ,                ,               ,     62669,           0,      32396
 5597,              ,                ,               ,     62700,           0,      32469
 5598,              ,                ,               ,     62753,           0,      32365
 5599,              ,                ,               ,     62762,           0,      32132
 5600,              ,                ,               ,     62794,           0,      32769
 5601,              ,                ,               ,     62794,           0,      32095
 5602,              ,                ,               ,     62810,           0,      32983
 5603,              ,                ,               ,     62792,           0,      32270
 5604,              ,                ,               ,     62855,           0,      32869
 5605,              ,                ,               ,     62842,           0,      32156
 5606,              ,                ,               ,     62792,           0,      32361
 5607,              ,                ,               ,     62825,           0,      32099
 5608,              ,                ,               ,     62854,           0,      32644
 5609,              ,                ,               ,     62867,           0,      33112
 5610,              ,                ,               ,     62913,           0,      32041
 5611,              ,                ,               ,     62853,           0,      32225
 5612,              ,                ,               ,     62831,           0,      32238
 5613,              ,                ,               ,     62869,           0,      32371
 5614,              ,                ,               ,     62943,           0,      32186
 5615,              ,                ,               ,     62959,           0,      32687
 5616,              ,                ,               ,     62964,           0,      32551
 5617,              ,                ,               ,     62968,           0,      32563
 5618,              ,                ,               ,     62954,           0,      32526
 5619,              ,                ,               ,     62968,           0,      34332
 5620,              ,                ,               ,     63020,           0,      32411
 5621,              ,                ,               ,     63033,           0,      33327
 5622,              ,                ,               ,     63055,           0,      32507
 5623,              ,                ,               ,     63045,           0,      32374
 5624,              ,                ,               ,     63096,           0,      32487
 5625,              ,                ,               ,     63100,           0,      32300
 5626,              ,                ,               ,     63091,           0,      32495
 5627,              ,                ,               ,     63127,           0,      32346
 5628,              ,                ,               ,     63091,           0,      32146
 5629,              ,                ,               ,     63118,           0,      33108
 5630,              ,                ,               ,     63190,           0,      32634
 5631,              ,                ,               ,     63180,           0,      32518
 5632,              ,                ,               ,     63151,           0,      32332
 5633,              ,                ,               ,     63165,           0,      32634
 5634,              ,                ,               ,     63171,           0,      32440
 5635,              ,                ,               ,     63172,           0,      32416
 5636,              ,                ,               ,     63162,           0,      32168
 5637,              ,                ,               ,     63168,           0,      32480
 5638,              ,                ,               ,     63197,           0,      33084
 5639,              ,                ,               ,     63219,           0,      32346
 5640,              ,                ,               ,     63264,           0,      33487
 5641,              ,                ,               ,     63279,           0,      33007
 5642,              ,                ,               ,     63216,           0,      32290
 5643,              ,                ,               ,     63246,           0,      32524
 5644,              ,                ,               ,     63330,           0,      32485
 5645,              ,                ,               ,     63350,           0,      32975
 5646,              ,                ,               ,     63304,           0,      32658
 5647,              ,                ,               ,     63344,           0,      32650
 5648,              ,                ,               ,     63373,           0,      34450
 5649,              ,                ,               ,     63388,           0,      32577
 5650,              ,                ,               ,     63364,           0,      32701
 5651,              ,                ,               ,     63393,           0,      32330
 5652,              ,                ,               ,     63447,           0,      33626
 5653,              ,                ,               ,     63458,           0,      33171
 5654,              ,                ,               ,     63444,           0,      32747
 5655,              ,                ,               ,     63484,           0,      32600
 5656,              ,                ,               ,     63530,           0,      32531
 5657,              ,                ,               ,     63541,           0,      33187
 5658,              ,                ,               ,     63521,           0,      32655
 5659,              ,                ,               ,     63561,           0,      32923
 5660,              ,                ,               ,     63489,           0,      32769
 5661,              ,                ,               ,     63490,           0,      32688
 5662,              ,                ,               ,     63573,           0,      32979
 5663,              ,                ,               ,     63529,           0,      32788
 5664,              ,                ,               ,     63561,           0,      32919
 5665,              ,                ,               ,     63583,           0,      32458
 5666,              ,                ,               ,     63567,           0,      32813
 5667,              ,                ,               ,     63573,           0,      32743
 5668,              ,                ,               ,     63625,           0,      32589
 5669,              ,                ,               ,     63611,           0,      32576
 5670,              ,                ,               ,     63621,           0,      32524
 5671,              ,                ,               ,     63676,           0,      32464
 5672,              ,                ,               ,     63690,           0,      32753
 5673,              ,                ,               ,     63706,           0,      33007
 5674,              ,                ,               ,     63729,           0,      32869
 5675,              ,                ,               ,     63682,           0,      32943
 5676,              ,                ,               ,     63764,           0,      32859
 5677,              ,                ,               ,     63761,           0,      34521
 5678,              ,                ,               ,     63763,           0,      32901
 5679,              ,                ,               ,     63796,           0,      33689
 5680,              ,                ,               ,     63807,           0,      32966
 5681,              ,                ,               ,     63804,           0,      36991
 5682,              ,                ,               ,     63819,           0,      33114
 5683,              ,                ,               ,     63819,           0,      32771
 5684,              ,                ,               ,     63827,           0,      32752
 5685,              ,                ,               ,     63859,           0,      32709
 5686,              ,                ,               ,     63888,           0,      33389
 5687,              ,                ,               ,     63866,           0,      32701
 5688,              ,                ,               ,     63927,           0,      32840
 5689,              ,                ,               ,     63937,           0,      33046
 5690,              ,                ,               ,     63873,           0,      32667
 5691,              ,                ,               ,     63919,           0,      33000
 5692,              ,                ,               ,     63837,           0,      32702
 5693,              ,                ,               ,     63860,           0,      32788
 5694,              ,                ,               ,     63916,           0,      32974
 5695,              ,                ,               ,     63969,           0,      32917
 5696,              ,                ,               ,     63972,           0,      33677
 5697,              ,                ,               ,     63981,           0,      32743
 5698,              ,                ,               ,     63984,           0,      32776
 5699,              ,                ,               ,     64016,           0,      32629
 5700,              ,                ,               ,     64075,           0,      32730
 5701,              ,                ,               ,     64085,           0,      33223
 5702,              ,                ,               ,     64052,           0,      32711
 5703,              ,                ,               ,     64061,           0,      33607
 5704,              ,                ,               ,     64119,           0,      32850
 5705,              ,                ,               ,     64136,           0,      33035
 5706,              ,                ,               ,     64120,           0,      34593
 5707,              ,                ,               ,     64164,           0,      32924
 5708,              ,                ,               ,     64140,           0,      32772
 5709,              ,                ,               ,     64150,           0,      38598
 5710,              ,                ,               ,     64153,           0,      32943
 5711,              ,                ,               ,     64140,           0,      32778
 5712,              ,                ,               ,     64171,           0,      32779
 5713,              ,                ,               ,     64185,           0,      32736
 5714,              ,                ,               ,     64227,           0,      33381
 5715,              ,                ,               ,     64211,           0,      32927
 5716,              ,                ,               ,     64201,           0,      32876
 5717,              ,                ,               ,     64206,           0,      33093
 5718,              ,                ,               ,     64181,           0,      32929
 5719,              ,                ,               ,     64209,           0,      32950
 5720,              ,                ,               ,     64303,           0,      32848
 5721,              ,                ,               ,     64329,           0,      33097
 5722,              ,                ,               ,     64336,           0,      32863
 5723,              ,                ,               ,     64347,           0,      33274
 5724,              ,                ,               ,     64326,           0,      32830
 5725,              ,                ,               ,     64334,           0,      33347
 5726,              ,                ,               ,     64413,           0,      33045
 5727,              ,                ,               ,     64382,           0,      33258
 5728,              ,                ,               ,     64376,           0,      33367
 5729,              ,                ,               ,     64388,           0,      33815
 5730,              ,                ,               ,     64418,           0,      33211
 5731,              ,                ,               ,     64396,           0,      33667
 5732,              ,                ,               ,     64432,           0,      33739
 5733,              ,                ,               ,     64460,           0,      33972
 5734,              ,                ,               ,     64466,           0,      36623
 5735,              ,                ,               ,     64463,           0,      33720
 5736,              ,                ,               ,     64396,           0,      34221
 5737,              ,                ,               ,     64408,           0,      33373
 5738,              ,                ,               ,     64422,           0,      32928
 5739,              ,                ,               ,     64459,           0,      33915
 5740,              ,                ,               ,     64527,           0,      33308
 5741,              ,                ,               ,     64553,           0,      33153
 5742,              ,                ,               ,     64564,           0,      33287
 5743,              ,                ,               ,     64572,           0,      33427
 5744,              ,                ,               ,     64680,           0,      33097
 5745,              ,                ,               ,     64682,           0,      33488
 5746,              ,                ,               ,     64689,           0,      33275
 5747,              ,                ,               ,     64701,           0,      33685
 5748,              ,                ,               ,     64612,           0,      32902
 5749,              ,                ,               ,     64657,           0,      32942
 5750,              ,                ,               ,     64722,           0,      34049
 5751,              ,                ,               ,     64679,           0,      32979
 5752,              ,                ,               ,     64710,           0,      34343
 5753,              ,                ,               ,     64732,           0,      33518
 5754,              ,                ,               ,     64697,           0,      33099
 5755,              ,                ,               ,     64737,           0,      33257
 5756,              ,                ,               ,     64752,           0,      33113
 5757,              ,                ,               ,     64749,           0,      33406
 5758,              ,                ,               ,     64796,           0,      33402
 5759,              ,                ,               ,     64833,           0,      33159
 5760,              ,                ,               ,     64792,           0,      33452
 5761,              ,                ,               ,     64805,           0,      33298
 5762,              ,                ,               ,     64803,           0,      35516
 5763,              ,                ,               ,     64814,           0,      33112
 5764,              ,                ,               ,     64840,           0,      34276
 5765,              ,                ,               ,     64827,           0,      33819
 5766,              ,                ,               ,     64853,           0,      33344
 5767,              ,                ,               ,     64851,           0,      33594
 5768,              ,                ,               ,     64890,           0,      33017
 5769,              ,                ,               ,     64904,           0,      33689
 5770,              ,                ,               ,     64887,           0,      33374
 5771,              ,                ,               ,     64872,           0,      33298
 5772,              ,                ,               ,     65019,           0,      33244
 5773,              ,                ,               ,     65024,           0,      33226
 5774,              ,                ,               ,     64973,           0,      33355
 5775,              ,                ,               ,     64998,           0,      33816
 5776,              ,                ,               ,     65023,           0,      33282
 5777,              ,                ,               ,     65018,           0,      33230
 5778,              ,                ,               ,     64963,           0,      33465
 5779,              ,                ,               ,     65041,           0,      33145
 5780,              ,                ,               ,     65004,           0,      33174
 5781,              ,                ,               ,     64981,           0,      33710
 5782,              ,                ,               ,     65069,           0,      33488
 5783,              ,                ,               ,     65088,           0,      33316
 5784,              ,                ,               ,     65056,           0,      33396
 5785,              ,                ,               ,     65074,           0,      33411
 5786,              ,                ,               ,     65045,           0,      33443
 5787,              ,                ,               ,     65048,           0,      33593
 5788,              ,                ,               ,     65147,           0,      33465
 5789,              ,                ,               ,     65155,           0,      33956
 5790,              ,                ,               ,     65200,           0,      34452
 5791,              ,                ,               ,     65159,           0,      33551
 5792,              ,                ,               ,     65186,           0,      34109
 5793,              ,                ,               ,     65202,           0,      33495
 5794,              ,                ,               ,     65206,           0,      33457
 5795,              ,                ,               ,     65236,           0,      33407
 5796,              ,                ,               ,     65261,           0,      33450
 5797,              ,                ,               ,     65240,           0,      34301
 5798,              ,                ,               ,     65328,           0,      33373
 5799,              ,                ,               ,     65271,           0,      33840
 5800,              ,                ,               ,     65261,           0,      33454
 5801,              ,                ,               ,     65276,           0,      33549
 5802,              ,                ,               ,     65303,           0,      33367
 5803,              ,                ,               ,     65290,           0,      34037
 5804,              ,                ,               ,     65378,           0,      33431
 5805,              ,                ,               ,     65372,           0,      33867
 5806,              ,                ,               ,     65364,           0,      33704
 5807,              ,                ,               ,     65384,           0,      33712
 5808,              ,                ,               ,     65392,           0,      33512
 5809,              ,                ,               ,     65406,           0,      34031
 5810,              ,                ,               ,     65437,           0,      33542
 5811,              ,                ,               ,     65460,           0,      33643
 5812,              ,                ,               ,     65477,           0,      33860
 5813,              ,                ,               ,     65498,           0,      33681
 5814,              ,                ,               ,     65454,           0,      33664
 5815,              ,                ,               ,     65496,           0,      33731
 5816,              ,                ,               ,     65460,           0,      33803
 5817,              ,                ,               ,     65472,           0,      34175
 5818,              ,                ,               ,     65504,           0,      35311
 5819,              ,                ,               ,     65541,           0,      36460
 5820,              ,                ,               ,     65553,           0,      36327
 5821,              ,                ,               ,     65573,           0,      35739
 5822,              ,                ,               ,     65612,           0,      33970
 5823,              ,                ,               ,     65620,           0,      33819
 5824,              ,                ,               ,     65623,           0,      34293
 5825,              ,                ,               ,     65642,           0,      33459
 5826,              ,                ,               ,     65674,           0,      33991
 5827,              ,                ,               ,     65634,           0,      33605
 5828,              ,                ,               ,     65668,           0,      34054
 5829,              ,                ,               ,     65694,           0,      33854
 5830,              ,                ,               ,     65666,           0,      33762
 5831,              ,                ,               ,     65662,           0,      34271
 5832,              ,                ,               ,     65760,           0,      35186
 5833,              ,                ,               ,     65785,           0,      34235
 5834,              ,                ,               ,     65772,           0,      33986
 5835,              ,                ,               ,     65775,           0,      33597
 5836,              ,                ,               ,     65694,           0,      33792
 5837,              ,                ,               ,     65685,           0,      34049
 5838,              ,                ,               ,     65773,           0,      34646
 5839,              ,                ,               ,     65796,           0,      34488
 5840,              ,                ,               ,     65707,           0,      33928
 5841,              ,                ,               ,     65727,           0,      34290
 5842,              ,                ,               ,     65837,           0,      34781
 5843,              ,                ,               ,     65817,           0,      33850
 5844,              ,                ,               ,     65775,           0,      33807
 5845,              ,                ,               ,     65842,           0,      34440
 5846,              ,                ,               ,     65854,           0,      35336
 5847,              ,                ,               ,     65873,           0,      34280
 5848,              ,                ,               ,     65935,           0,      34494
 5849,              ,                ,               ,     65956,           0,      34130
 5850,              ,                ,               ,     65915,           0,      36626
 5851,              ,                ,               ,     65923,           0,      33781
 5852,              ,                ,               ,     65888,           0,      34237
 5853,              ,                ,               ,     65896,           0,      34694
 5854,              ,                ,               ,     65994,           0,      33714
 5855,              ,                ,               ,     66025,           0,      33918
 5856,              ,                ,               ,     66030,           0,      33735
 5857,              ,                ,               ,     66030,           0,      33721
 5858,              ,                ,               ,     66021,           0,      33597
 5859,              ,                ,               ,     66082,           0,      34166
 5860,              ,                ,               ,     66031,           0,      35115
 5861,              ,                ,               ,     66055,           0,      33661
 5862,              ,                ,               ,     66109,           0,      34409
 5863,              ,                ,               ,     66067,           0,      34301
 5864,              ,                ,               ,     66116,           0,      33752
 5865,              ,                ,               ,     66136,           0,      33838
 5866,              ,                ,               ,     66169,           0,      33927
 5867,              ,                ,               ,     66211,           0,      35597
 5868,              ,                ,               ,     66186,           0,      34352
 5869,              ,                ,               ,     66177,           0,      33700
 5870,              ,                ,               ,     66195,           0,      33928
 5871,              ,                ,               ,     66231,           0,      34989
 5872,              ,                ,               ,     66181,           0,      33818
 5873,              ,                ,               ,     66192,           0,      34938
 5874,              ,                ,               ,     66221,           0,      35407
 5875,              ,                ,               ,     66288,           0,      34630
 5876,              ,                ,               ,     66332,           0,      34120
 5877,              ,                ,               ,     66369,           0,      34047
 5878,              ,                ,               ,     66293,           0,      33927
 5879,              ,                ,               ,     66278,           0,      34456
 5880,              ,                ,               ,     66267,           0,      34029
 5881,              ,                ,               ,     66297,           0,      34300
 5882,              ,                ,               ,     66347,           0,      33996
 5883,              ,                ,               ,     66365,           0,      34074
 5884,              ,                ,               ,     66335,           0,      33962
 5885,              ,                ,               ,     66350,           0,      33935
 5886,              ,                ,               ,     66345,           0,      34693
 5887,              ,                ,               ,     66401,           0,      34904
 5888,              ,                ,               ,     66405,           0,      33971
 5889,              ,                ,               ,     66413,           0,      34029
 5890,              ,                ,               ,     66360,           0,      34145
 5891,              ,                ,               ,     66365,           0,      33748
 5892,              ,                ,               ,     66436,           0,      34399
 5893,              ,                ,               ,     66445,           0,      33891
 5894,              ,                ,               ,     66477,           0,      34571
 5895,              ,                ,               ,     66485,           0,      34060
 5896,              ,                ,               ,     66494,           0,      34119
 5897,              ,                ,               ,     66502,           0,      33930
 5898,              ,                ,               ,     66547,           0,      33998
 5899,              ,                ,               ,     66567,           0,      49153
 5900,              ,                ,               ,     66566,           0,      35801
 5901,              ,                ,               ,     66590,           0,      36404
 5902,              ,                ,               ,     66587,           0,      35153
 5903,              ,                ,               ,     66564,           0,      35320
 5904,              ,                ,               ,     66598,           0,      34265
 5905,              ,                ,               ,     66622,           0,      34077
 5906,              ,                ,               ,     66642,           0,      35035
 5907,              ,                ,               ,     66586,           0,      34579
 5908,              ,                ,               ,     66625,           0,      34188
 5909,              ,                ,               ,     66675,           0,      34194
 5910,              ,                ,               ,     66692,           0,      34139
 5911,              ,                ,               ,     66675,           0,      33999
 5912,              ,                ,               ,     66678,           0,      34098
 5913,              ,                ,               ,     66660,           0,      34351
 5914,              ,                ,               ,     66724,           0,      34943
 5915,              ,                ,               ,     66741,           0,      34152
 5916,              ,                ,               ,     66749,           0,      34256
 5917,              ,                ,               ,     66821,           0,      34093
 5918,              ,                ,               ,     66830,           0,      34039
 5919,              ,                ,               ,     66830,           0,      34159
 5920,              ,                ,               ,     66811,           0,      34716
 5921,              ,                ,               ,     66824,           0,      34430
 5922,              ,                ,               ,     66827,           0,      34565
 5923,              ,                ,               ,     66772,           0,      34186
 5924,              ,                ,               ,     66815,           0,      34399
 5925,              ,                ,               ,     66827,           0,      34382
 5926,              ,                ,               ,     66876,           0,      34423
 5927,              ,                ,               ,     66862,           0,      34986
 5928,              ,                ,               ,     66898,           0,      35355
 5929,              ,                ,               ,     66904,           0,      34348
 5930,              ,                ,               ,     66981,           0,      34608
 5931,              ,                ,               ,     66957,           0,      34225
 5932,              ,                ,               ,     66953,           0,      34460
 5933,              ,                ,               ,     67005,           0,      35018
 5934,              ,                ,               ,     66985,           0,      35322
 5935,              ,                ,               ,     67016,           0,      36121
 5936,              ,                ,               ,     67022,           0,      34909
 5937,              ,                ,               ,     67030,           0,      34447
 5938,              ,                ,               ,     67057,           0,      34348
 5939,              ,                ,               ,     67030,           0,      34363
 5940,              ,                ,               ,     67088,           0,      34371
 5941,              ,                ,               ,     67077,           0,      35186
 5942,              ,                ,               ,     67167,           0,      34473
 5943,              ,                ,               ,     67164,           0,      34354
 5944,              ,                ,               ,     67152,           0,      34198
