    n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 3690,          5290,            1603,           3140,     22219,           0,      12909
 3691,          5291,            1603,           3243,     22214,           0,      12782
 3692,          5292,            1603,           3148,     22233,           0,      12952
 3693,          5293,            1603,           3217,     22252,           0,      13007
 3694,          5294,            1603,           3207,     22249,           0,      12828
 3695,          5295,            1603,           3120,     22250,           0,      13072
 3696,          5297,            1604,           3132,     22242,           0,      12718
 3697,          5298,            1604,           3267,     22249,           0,      12784
 3698,          5299,            1604,           3161,     22277,           0,      13207
 3699,          5300,            1604,           3182,     22286,           0,      12932
 3700,          5301,            1604,           3252,     22286,           0,      13036
 3701,          5302,            1604,           3207,     22310,           0,      13551
 3702,          5303,            1604,           3234,     22281,           0,      12717
 3703,          5304,            1604,           3227,     22312,           0,      12829
 3704,          5306,            1605,           3180,     22290,           0,      12803
 3705,          5307,            1605,           3107,     22299,           0,      12912
 3706,          5308,            1605,           3103,     22340,           0,      12750
 3707,          5309,            1605,           3185,     22338,           0,      13036
 3708,          5310,            1605,           3143,     22354,           0,      14172
 3709,          5311,            1605,           5153,     22386,           0,      13218
 3710,          5312,            1605,           3153,     22354,           0,      13024
 3711,          5313,            1605,           3464,     22359,           0,      15305
 3712,          5315,            1606,           3532,     22354,           0,      17754
 3713,          5316,            1606,           3203,     22359,           0,      13273
 3714,          5317,            1606,           3407,     22386,           0,      13352
 3715,          5318,            1606,           3191,     22369,           0,      13316
 3716,          5319,            1606,           3113,     22417,           0,      12982
 3717,          5321,            1607,           3434,     22439,           0,      13035
 3718,          5322,            1607,           3349,     22382,           0,      12990
 3719,          5323,            1607,           3313,     22427,           0,      12959
 3720,          5324,            1607,           3623,     22434,           0,      12976
 3721,          5325,            1607,           3153,     22446,           0,      13694
 3722,          5327,            1608,           3132,     22449,           0,      13982
 3723,          5331,            1611,           3427,     22467,           0,      12899
 3724,          5332,            1611,           3283,     22440,           0,      13185
 3725,          5333,            1611,           3177,     22426,           0,      13010
 3726,          5334,            1611,           3188,     22472,           0,      12982
 3727,          5335,            1611,           3188,     22472,           0,      13138
 3728,          5338,            1613,           3133,     22475,           0,      12793
 3729,          5339,            1613,           3261,     22473,           0,      12791
 3730,          5342,            1615,           3177,     22513,           0,      12948
 3731,          5343,            1615,           3160,     22500,           0,      13113
 3732,          5344,            1615,           3131,     22520,           0,      13018
 3733,          5346,            1616,           3229,     22527,           0,      12926
 3734,          5348,            1617,           4275,     22525,           0,      13072
 3735,          5349,            1617,           3165,     22519,           0,      13147
 3736,          5350,            1617,           3162,     22542,           0,      13215
 3737,          5351,            1617,           3243,     22551,           0,      12882
 3738,          5352,            1617,           3262,     22549,           0,      12989
 3739,          5353,            1617,           3298,     22572,           0,      12981
 3740,          5354,            1617,           3297,     22575,           0,      13048
 3741,          5355,            1617,           3301,     22578,           0,      13025
 3742,          5356,            1617,           3180,     22589,           0,      13092
 3743,          5357,            1617,           3188,     22565,           0,      12925
 3744,          5358,            1617,           3425,     22578,           0,      12913
 3745,          5359,            1617,           3265,     22587,           0,      13300
 3746,          5360,            1617,           3202,     22569,           0,      12883
 3747,          5361,            1617,           3252,     22594,           0,      12845
 3748,          5362,            1617,           3450,     22591,           0,      12753
 3749,          5364,            1618,           3144,     22601,           0,      12852
 3750,          5366,            1619,           3147,     22611,           0,      12948
 3751,          5367,            1619,           3212,     22621,           0,      12860
 3752,          5368,            1619,           3281,     22644,           0,      12785
 3753,          5370,            1620,           3148,     22646,           0,      13139
 3754,          5372,            1621,           3142,     22662,           0,      12897
 3755,          5373,            1621,           3207,     22682,           0,      12760
 3756,          5374,            1621,           3253,     22702,           0,      12778
 3757,          5375,            1621,           3153,     22696,           0,      12827
 3758,          5376,            1621,           3169,     22706,           0,      12948
 3759,          5378,            1622,           3209,     22712,           0,      13249
 3760,          5379,            1622,           3293,     22702,           0,      13045
 3761,          5380,            1622,           3278,     22697,           0,      13933
 3762,          5381,            1622,           3267,     22722,           0,      13071
 3763,          5382,            1622,           3154,     22731,           0,      13159
 3764,          5383,            1622,           3148,     22742,           0,      13204
 3765,          5384,            1622,           3271,     22745,           0,      12845
 3766,          5385,            1622,           3565,     22757,           0,      12946
 3767,          5386,            1622,           3169,     22762,           0,      12845
 3768,          5389,            1624,           3222,     22768,           0,      12983
 3769,          5390,            1624,           3192,     22766,           0,      12961
 3770,          5391,            1624,           3165,     22801,           0,      13604
 3771,          5392,            1624,           5188,     22786,           0,      15683
 3772,          5394,            1625,           3946,     22783,           0,      12971
 3773,          5396,            1626,           3283,     22803,           0,      13568
 3774,          5397,            1626,           3205,     22811,           0,      14879
 3775,          5398,            1626,           3366,     22816,           0,      13089
 3776,          5399,            1626,           3238,     22817,           0,      13031
 3777,          5400,            1626,           3217,     22823,           0,      13120
 3778,          5401,            1626,           3294,     22859,           0,      13535
 3779,          5402,            1626,           3294,     22868,           0,      13279
 3780,          5405,            1628,           3469,     22830,           0,      13079
 3781,          5407,            1629,           3166,     22844,           0,      13154
 3782,          5409,            1630,           3169,     22878,           0,      12990
 3783,          5410,            1630,           3360,     22890,           0,      13015
 3784,          5411,            1630,           3191,     22865,           0,      13348
 3785,          5412,            1630,           3237,     22864,           0,      14381
 3786,          5413,            1630,           3175,     22904,           0,      14035
 3787,          5414,            1630,           3524,     22903,           0,      13079
 3788,          5415,            1630,           3288,     22943,           0,      13335
 3789,          5416,            1630,           3298,     22925,           0,      13041
 3790,          5417,            1630,           3279,     22933,           0,      13216
 3791,          5418,            1630,           3201,     22956,           0,      13252
 3792,          5420,            1631,           3172,     22898,           0,      13426
 3793,          5423,            1633,           3258,     22909,           0,      12938
 3794,          5426,            1635,           3435,     22943,           0,      13106
 3795,          5427,            1635,           3201,     22937,           0,      13392
 3796,          5428,            1635,           3241,     22977,           0,      13366
 3797,          5429,            1635,           3213,     22969,           0,      13331
 3798,          5430,            1635,           3165,     22974,           0,      13013
 3799,          5432,            1636,           3335,     22977,           0,      13174
 3800,          5435,            1638,           3263,     22993,           0,      13065
 3801,          5438,            1640,           3180,     23010,           0,      13232
 3802,          5439,            1640,           3186,     23020,           0,      13055
 3803,          5440,            1640,           3263,     23015,           0,      12972
 3804,          5441,            1640,           3333,     23013,           0,      12969
 3805,          5444,            1642,           3213,     23030,           0,      13184
 3806,          5445,            1642,           3197,     23046,           0,      13165
 3807,          5446,            1642,           3212,     23083,           0,      13143
 3808,          5448,            1643,           3228,     23077,           0,      13154
 3809,          5449,            1643,           3326,     23080,           0,      13080
 3810,          5450,            1643,           3221,     23079,           0,      13688
 3811,          5451,            1643,           3182,     23071,           0,      13327
 3812,          5452,            1643,           3195,     23116,           0,      13275
 3813,          5453,            1643,           3379,     23127,           0,      13167
 3814,          5454,            1643,           3226,     23137,           0,      13267
 3815,          5456,            1644,           3262,     23133,           0,      13125
 3816,          5457,            1644,           3270,     23118,           0,      13404
 3817,          5458,            1644,           3187,     23129,           0,      13420
 3818,          5459,            1644,           3296,     23160,           0,      13296
 3819,          5460,            1644,           3228,     23151,           0,      13145
 3820,          5461,            1644,           3308,     23177,           0,      13190
 3821,          5462,            1644,           3221,     23175,           0,      13255
 3822,          5463,            1644,           3347,     23174,           0,      13146
 3823,          5464,            1644,           3211,     23175,           0,      13631
 3824,          5465,            1644,           3269,     23190,           0,      13169
 3825,          5469,            1647,           3347,     23204,           0,      13809
 3826,          5470,            1647,           3248,     23217,           0,      14473
 3827,          5471,            1647,           3281,     23214,           0,      14362
 3828,          5472,            1647,           4379,     23266,           0,      14727
 3829,          5473,            1647,           3213,     23262,           0,      13263
 3830,          5474,            1647,           3236,     23256,           0,      13314
 3831,          5475,            1647,           3237,     23255,           0,      13195
 3832,          5476,            1647,           3211,     23247,           0,      13052
 3833,          5477,            1647,           3227,     23254,           0,      13237
 3834,          5478,            1647,           3237,     23269,           0,      13337
 3835,          5481,            1649,           3199,     23280,           0,      13473
 3836,          5482,            1649,           3365,     23327,           0,      13486
 3837,          5483,            1649,           3602,     23327,           0,      13312
 3838,          5485,            1650,           3241,     23326,           0,      14447
 3839,          5488,            1652,           3350,     23344,           0,      13349
 3840,          5489,            1652,           3397,     23331,           0,      13432
 3841,          5490,            1652,           3207,     23336,           0,      13500
 3842,          5491,            1652,           3315,     23356,           0,      13334
 3843,          5492,            1652,           3388,     23360,           0,      13381
 3844,          5493,            1652,           3259,     23386,           0,      13435
 3845,          5494,            1652,           3467,     23381,           0,      13285
 3846,          5496,            1653,           3447,     23376,           0,      13541
 3847,          5499,            1655,           3232,     23358,           0,      13298
 3848,          5503,            1658,           3379,     23383,           0,      13380
 3849,          5504,            1658,           3219,     23394,           0,      13206
 3850,          5505,            1658,           3297,     23385,           0,      16525
 3851,          5506,            1658,           3410,     23392,           0,      13425
 3852,          5508,            1659,           3325,     23430,           0,      13334
 3853,          5511,            1661,           3243,     23445,           0,      13246
 3854,          5512,            1661,           3485,     23430,           0,      13261
 3855,          5513,            1661,           3273,     23443,           0,      13382
 3856,          5515,            1662,           3219,     23427,           0,      13427
 3857,          5516,            1662,           3257,     23438,           0,      13343
 3858,          5517,            1662,           3272,     23438,           0,      13356
 3859,          5518,            1662,           3285,     23443,           0,      13391
 3860,          5519,            1662,           3298,     23465,           0,      13218
 3861,          5521,            1663,           3293,     23479,           0,      13765
 3862,          5524,            1665,           3710,     23457,           0,      14063
 3863,          5525,            1665,           3290,     23487,           0,      13691
 3864,          5526,            1665,           3379,     23512,           0,      13597
 3865,          5527,            1665,           3234,     23516,           0,      13320
 3866,          5529,            1666,           3560,     23524,           0,      13402
 3867,          5532,            1668,           3378,     23531,           0,      13558
 3868,          5537,            1672,           3254,     23514,           0,      13551
 3869,          5538,            1672,           3374,     23510,           0,      13379
 3870,          5539,            1672,           3267,     23545,           0,      13296
 3871,          5540,            1672,           3371,     23575,           0,      13385
 3872,          5541,            1672,           3307,     23534,           0,      13451
 3873,          5543,            1673,           3300,     23542,           0,      13514
 3874,          5544,            1673,           3286,     23560,           0,      13386
 3875,          5545,            1673,           3296,     23571,           0,      13730
 3876,          5546,            1673,           3291,     23556,           0,      13904
 3877,          5547,            1673,           4140,     23569,           0,      13501
 3878,          5550,            1675,           3253,     23572,           0,      13295
 3879,          5553,            1677,           3311,     23585,           0,      13419
 3880,          5554,            1677,           3270,     23606,           0,      13420
 3881,          5555,            1677,           3620,     23609,           0,      13395
 3882,          5556,            1677,           3328,     23608,           0,      13352
 3883,          5557,            1677,           3407,     23598,           0,      13293
 3884,          5558,            1677,           3396,     23637,           0,      13550
 3885,          5559,            1677,           3283,     23634,           0,      13571
 3886,          5561,            1678,           3278,     23650,           0,      13905
 3887,          5563,            1679,           3345,     23631,           0,      13838
 3888,          5567,            1682,           3510,     23670,           0,      13587
 3889,          5568,            1682,           3329,     23673,           0,      13566
 3890,          5569,            1682,           3315,     23692,           0,      13586
 3891,          5570,            1682,           3316,     23699,           0,      13654
 3892,          5571,            1682,           3273,     23684,           0,      13817
 3893,          5573,            1683,           3422,     23687,           0,      13473
 3894,          5575,            1684,           3428,     23708,           0,      13590
 3895,          5576,            1684,           3304,     23709,           0,      13507
 3896,          5577,            1684,           3376,     23746,           0,      13669
 3897,          5578,            1684,           3325,     23754,           0,      13666
 3898,          5581,            1686,           3493,     23740,           0,      13504
 3899,          5582,            1686,           3350,     23743,           0,      13365
 3900,          5583,            1686,           3315,     23776,           0,      13456
 3901,          5584,            1686,           3348,     23780,           0,      13507
 3902,          5585,            1686,           3520,     23761,           0,      13760
 3903,          5586,            1686,           3317,     23807,           0,      13608
 3904,          5587,            1686,           3406,     23780,           0,      13535
 3905,          5588,            1686,           3324,     23785,           0,      13469
 3906,          5589,            1686,           3328,     23818,           0,      14379
 3907,          5590,            1686,           3336,     23812,           0,      13584
 3908,          5591,            1686,           3304,     23825,           0,      13548
 3909,          5594,            1688,           3289,     23830,           0,      13574
 3910,          5597,            1690,           3442,     23835,           0,      13427
 3911,          5598,            1690,           3276,     23859,           0,      13975
 3912,          5599,            1690,           3322,     23849,           0,      13851
 3913,          5600,            1690,           3334,     23855,           0,      13667
 3914,          5601,            1690,           4003,     23874,           0,      13741
 3915,          5604,            1692,           3350,     23877,           0,      13562
 3916,          5609,            1696,           3669,     23871,           0,      13589
 3917,          5610,            1696,           3366,     23873,           0,      13916
 3918,          5611,            1696,           3429,     23897,           0,      13667
 3919,          5612,            1696,           3337,     23911,           0,      13736
 3920,          5613,            1696,           3350,     23915,           0,      13524
 3921,          5615,            1697,           3380,     23921,           0,      13410
 3922,          5617,            1698,           3427,     23936,           0,      13714
 3923,          5618,            1698,           3326,     23945,           0,      13597
 3924,          5619,            1698,           3367,     23941,           0,      14161
 3925,          5620,            1698,           3321,     23957,           0,      13596
 3926,          5621,            1698,           3339,     23951,           0,      13642
 3927,          5622,            1698,           3303,     23974,           0,      14368
 3928,          5623,            1698,           3541,     23972,           0,      13841
 3929,          5624,            1698,           3291,     23990,           0,      13638
 3930,          5625,            1698,           3368,     23992,           0,      13682
 3931,          5627,            1699,           3325,     23997,           0,      13720
 3932,          5628,            1699,           3399,     24018,           0,      14415
 3933,          5629,            1699,           3360,     24029,           0,      13538
 3934,          5631,            1700,           3473,     24025,           0,      13684
 3935,          5632,            1700,           3309,     24019,           0,      13573
 3936,          5633,            1700,           3339,     24034,           0,      14109
 3937,          5635,            1701,           3293,     24040,           0,      15065
 3938,          5637,            1702,           4198,     24068,           0,      14057
 3939,          5638,            1702,           3412,     24073,           0,      13931
 3940,          5639,            1702,           3302,     24053,           0,      13747
 3941,          5640,            1702,           3437,     24052,           0,      13735
 3942,          5641,            1702,           3456,     24074,           0,      13828
 3943,          5642,            1702,           3330,     24070,           0,      13832
 3944,          5643,            1702,           3433,     24109,           0,      13848
 3945,          5645,            1703,           3326,     24106,           0,      13835
 3946,          5647,            1704,           3364,     24111,           0,      13703
 3947,          5651,            1707,           3609,     24098,           0,      13729
 3948,          5652,            1707,           3356,     24129,           0,      13767
 3949,          5653,            1707,           3360,     24102,           0,      13763
 3950,          5654,            1707,           3345,     24161,           0,      13725
 3951,          5655,            1707,           3318,     24164,           0,      13750
 3952,          5657,            1708,           3413,     24184,           0,      13941
 3953,          5658,            1708,           3338,     24179,           0,      13700
 3954,          5659,            1708,           3339,     24177,           0,      13596
 3955,          5660,            1708,           3366,     24191,           0,      13834
 3956,          5661,            1708,           3322,     24179,           0,      13743
 3957,          5662,            1708,           3361,     24195,           0,      13781
 3958,          5663,            1708,           3311,     24251,           0,      13715
 3959,          5664,            1708,           3388,     24215,           0,      13690
 3960,          5665,            1708,           3319,     24235,           0,      13905
 3961,          5666,            1708,           3396,     24252,           0,      14043
 3962,          5667,            1708,           3385,     24249,           0,      14051
 3963,          5668,            1708,           3459,     24276,           0,      13957
 3964,          5669,            1708,           3362,     24259,           0,      13954
 3965,          5670,            1708,           3355,     24275,           0,      13747
 3966,          5672,            1709,           3643,     24262,           0,      14559
 3967,          5673,            1709,           3355,     24302,           0,      14132
 3968,          5674,            1709,           3350,     24308,           0,      14048
 3969,          5675,            1709,           3393,     24313,           0,      13796
 3970,          5676,            1709,           3348,     24343,           0,      13900
 3971,          5678,            1710,           3383,     24324,           0,      13817
 3972,          5681,            1712,           3344,     24334,           0,      13668
 3973,          5685,            1715,           3356,     24319,           0,      13823
 3974,          5686,            1715,           3412,     24343,           0,      13900
 3975,          5687,            1715,           3375,     24350,           0,      13839
 3976,          5688,            1715,           3371,     24367,           0,      13948
 3977,          5691,            1717,           3415,     24358,           0,      14575
 3978,          5694,            1719,           3340,     24369,           0,      14999
 3979,          5697,            1721,           3467,     24357,           0,      13804
 3980,          5698,            1721,           3535,     24387,           0,      14066
 3981,          5699,            1721,           3445,     24374,           0,      13948
 3982,          5700,            1721,           3349,     24419,           0,      13950
 3983,          5702,            1722,           3362,     24411,           0,      13915
 3984,          5703,            1722,           3431,     24429,           0,      14013
 3985,          5704,            1722,           3355,     24423,           0,      14198
 3986,          5706,            1723,           3516,     24434,           0,      14309
 3987,          5707,            1723,           3340,     24468,           0,      13984
 3988,          5710,            1725,           3971,     24434,           0,      14275
 3989,          5711,            1725,           3393,     24432,           0,      14090
 3990,          5712,            1725,           3465,     24473,           0,      14128
 3991,          5713,            1725,           3366,     24471,           0,      14043
 3992,          5714,            1725,           3508,     24501,           0,      14034
 3993,          5715,            1725,           3495,     24498,           0,      14230
 3994,          5716,            1725,           3434,     24490,           0,      13982
 3995,          5717,            1725,           3467,     24511,           0,      14724
 3996,          5718,            1725,           3528,     24510,           0,      14024
 3997,          5719,            1725,           3399,     24514,           0,      14130
 3998,          5721,            1726,           3345,     24543,           0,      14094
 3999,          5722,            1726,           3390,     24560,           0,      13732
 4000,          5723,            1726,           3473,     24559,           0,      13741
 4001,          5725,            1727,           3433,     24562,           0,      13857
 4002,          5727,            1728,           3356,     24573,           0,      13883
 4003,          5731,            1731,           3425,     24600,           0,      13901
 4004,          5732,            1731,           3357,     24575,           0,      13899
 4005,          5733,            1731,           3404,     24573,           0,      13789
 4006,          5734,            1731,           3372,     24589,           0,      13879
 4007,          5737,            1733,           3527,     24591,           0,      13877
 4008,          5738,            1733,           3384,     24598,           0,      14035
 4009,          5742,            1736,           3445,     24593,           0,      13915
 4010,          5743,            1736,           3365,     24617,           0,      14505
 4011,          5744,            1736,           3856,     24649,           0,      14800
 4012,          5745,            1736,           3433,     24631,           0,      14226
 4013,          5746,            1736,           3406,     24631,           0,      14148
 4014,          5747,            1736,           3679,     24640,           0,      13998
 4015,          5748,            1736,           3376,     24674,           0,      14251
 4016,          5749,            1736,           3459,     24694,           0,      14219
 4017,          5751,            1737,           3400,     24696,           0,      14297
 4018,          5753,            1738,           3463,     24720,           0,      13952
 4019,          5757,            1741,           3389,     24728,           0,      13864
 4020,          5758,            1741,           3505,     24754,           0,      13946
 4021,          5759,            1741,           3506,     24728,           0,      13913
 4022,          5760,            1741,           3449,     24740,           0,      14719
 4023,          5761,            1741,           3539,     24767,           0,      13958
 4024,          5762,            1741,           3465,     24733,           0,      14162
 4025,          5763,            1741,           3487,     24723,           0,      14015
 4026,          5764,            1741,           3443,     24750,           0,      14462
 4027,          5767,            1743,           4559,     24792,           0,      14116
 4028,          5768,            1743,           3506,     24779,           0,      13861
 4029,          5769,            1743,           3433,     24770,           0,      13988
 4030,          5771,            1744,           3406,     24801,           0,      14066
 4031,          5774,            1746,           3411,     24803,           0,      14049
 4032,          5775,            1746,           3402,     24851,           0,      14203
 4033,          5778,            1748,           3418,     24856,           0,      14039
 4034,          5779,            1748,           3415,     24808,           0,      14148
 4035,          5780,            1748,           3684,     24803,           0,      14704
 4036,          5781,            1748,           3424,     24887,           0,      14224
 4037,          5782,            1748,           3509,     24891,           0,      14369
 4038,          5783,            1748,           3438,     24838,           0,      14312
 4039,          5786,            1750,           3546,     24868,           0,      14334
 4040,          5788,            1751,           3404,     24903,           0,      14507
 4041,          5789,            1751,           3478,     24906,           0,      14126
 4042,          5790,            1751,           3723,     24908,           0,      14350
 4043,          5791,            1751,           3567,     24905,           0,      14324
 4044,          5793,            1752,           3390,     24956,           0,      14627
 4045,          5795,            1753,           3468,     24942,           0,      15496
 4046,          5797,            1754,           3453,     24931,           0,      14093
 4047,          5798,            1754,           3398,     24969,           0,      14131
 4048,          5799,            1754,           3566,     24938,           0,      14015
 4049,          5801,            1755,           3472,     24937,           0,      14182
 4050,          5803,            1756,           3429,     24953,           0,      14488
 4051,          5804,            1756,           3440,     24956,           0,      14204
 4052,          5805,            1756,           3408,     24993,           0,      14233
 4053,          5806,            1756,           3448,     24992,           0,      14132
 4054,          5807,            1756,           3433,     24988,           0,      14025
 4055,          5809,            1757,           3582,     24986,           0,      14018
 4056,          5810,            1757,           3407,     25037,           0,      14255
 4057,          5811,            1757,           3432,     25039,           0,      14165
 4058,          5812,            1757,           3405,     25047,           0,      14463
 4059,          5813,            1757,           3517,     25043,           0,      14344
 4060,          5815,            1758,           3540,     25044,           0,      15236
 4061,          5816,            1758,           3458,     25064,           0,      14287
 4062,          5817,            1758,           3607,     25077,           0,      14354
 4063,          5819,            1759,           4072,     25091,           0,      14810
 4064,          5820,            1759,           3412,     25085,           0,      14353
 4065,          5823,            1761,           3490,     25090,           0,      14491
 4066,          5824,            1761,           3616,     25133,           0,      14291
 4067,          5825,            1761,           3404,     25121,           0,      14365
 4068,          5826,            1761,           3443,     25160,           0,      14638
 4069,          5827,            1761,           3431,     25167,           0,      14096
 4070,          5828,            1761,           3590,     25144,           0,      14937
 4071,          5829,            1761,           3597,     25160,           0,      14183
 4072,          5832,            1763,           3479,     25176,           0,      14387
 4073,          5833,            1763,           3450,     25189,           0,      14446
 4074,          5834,            1763,           3420,     25173,           0,      14331
 4075,          5836,            1764,           3600,     25182,           0,      19538
 4076,          5837,            1764,           4684,     25220,           0,      15010
 4077,          5838,            1764,           3412,     25242,           0,      14319
 4078,          5839,            1764,           3492,     25200,           0,      14446
 4079,          5842,            1766,           3478,     25249,           0,      14792
 4080,          5843,            1766,           3480,     25228,           0,      14157
 4081,          5844,            1766,           3610,     25240,           0,      14138
 4082,          5846,            1767,           3839,     25281,           0,      15401
 4083,          5847,            1767,           3621,     25263,           0,      15223
 4084,          5848,            1767,           3829,     25284,           0,      14395
 4085,          5849,            1767,           3490,     25285,           0,      14529
 4086,          5850,            1767,           3494,     25312,           0,      14493
 4087,          5853,            1769,           3479,     25328,           0,      14808
 4088,          5854,            1769,           3618,     25330,           0,      14356
 4089,          5855,            1769,           3438,     25340,           0,      14312
 4090,          5857,            1770,           3608,     25343,           0,      14389
 4091,          5858,            1770,           3448,     25345,           0,      14497
 4092,          5859,            1770,           3638,     25372,           0,      14561
 4093,          5861,            1771,           3472,     25397,           0,      14615
 4094,          5864,            1773,           3448,     25394,           0,      14410
 4095,          5868,            1776,           3468,     25407,           0,      14327
 4096,          5869,            1776,           3488,     25375,           0,      14203
 4097,          5870,            1776,           3638,     25376,           0,      14251
 4098,          5871,            1776,           3530,     25415,           0,      14210
 4099,          5872,            1776,           3471,     25405,           0,      14860
 4100,          5873,            1776,           3488,     25404,           0,      14391
 4101,          5874,            1776,           3448,     25415,           0,      15110
 4102,          5875,            1776,           3479,     25399,           0,      14448
 4103,          5876,            1776,           3473,     25394,           0,      14608
 4104,          5877,            1776,           3549,     25441,           0,      14277
 4105,          5879,            1777,           3453,     25454,           0,      14633
 4106,          5882,            1779,           3607,     25445,           0,      14662
 4107,          5883,            1779,           3593,     25441,           0,      14615
 4108,          5888,            1783,           3509,     25421,           0,      14821
 4109,          5889,            1783,           3550,     25425,           0,      14590
 4110,          5890,            1783,           3552,     25453,           0,      14730
 4111,          5891,            1783,           3623,     25416,           0,      14671
 4112,          5893,            1784,           3546,     25476,           0,      14694
 4113,          5895,            1785,           3464,     25489,           0,      14383
 4114,          5896,            1785,           3615,     25452,           0,      14436
 4115,          5897,            1785,           3448,     25460,           0,      14529
 4116,          5898,            1785,           3463,     25446,           0,      14752
 4117,          5899,            1785,           3493,     25471,           0,      14846
 4118,          5903,            1788,           3534,     25482,           0,      14649
 4119,          5908,            1792,           3623,     25486,           0,      14505
 4120,          5909,            1792,           3508,     25478,           0,      14673
 4121,          5910,            1792,           3515,     25492,           0,      14511
 4122,          5912,            1793,           3470,     25491,           0,      16407
 4123,          5913,            1793,           3459,     25508,           0,      14630
 4124,          5916,            1795,           4250,     25513,           0,      14508
 4125,          5917,            1795,           3506,     25518,           0,      14530
 4126,          5918,            1795,           3511,     25529,           0,      14615
 4127,          5920,            1796,           3574,     25503,           0,      14653
 4128,          5921,            1796,           3478,     25542,           0,      14694
 4129,          5922,            1796,           3538,     25549,           0,      15105
 4130,          5923,            1796,           3555,     25542,           0,      14982
 4131,          5925,            1797,           3530,     25560,           0,      15390
 4132,          5927,            1798,           3697,     25523,           0,      14801
 4133,          5930,            1800,           3631,     25528,           0,      14667
 4134,          5931,            1800,           3546,     25556,           0,      14640
 4135,          5932,            1800,           3468,     25557,           0,      14767
 4136,          5933,            1800,           3557,     25569,           0,      14896
 4137,          5934,            1800,           3596,     25573,           0,      14802
 4138,          5935,            1800,           3495,     25570,           0,      14818
 4139,          5936,            1800,           3636,     25596,           0,      14882
 4140,          5939,            1802,           3513,     25561,           0,      14704
 4141,          5943,            1805,           3518,     25573,           0,      14603
 4142,          5948,            1809,           3640,     25581,           0,      14452
 4143,          5949,            1809,           3582,     25595,           0,      14550
 4144,          5950,            1809,           3552,     25597,           0,      14703
 4145,          5952,            1810,           3501,     25599,           0,      15017
 4146,          5953,            1810,           3813,     25605,           0,      14647
 4147,          5954,            1810,           3523,     25595,           0,      14723
 4148,          5955,            1810,           3527,     25616,           0,      14600
 4149,          5958,            1812,           3541,     25616,           0,      14688
 4150,          5959,            1812,           3546,     25657,           0,      14682
 4151,          5963,            1815,           3625,     25661,           0,      14658
 4152,          5964,            1815,           3531,     25628,           0,      14973
 4153,          5965,            1815,           3543,     25634,           0,      15976
 4154,          5966,            1815,           4251,     25646,           0,      14983
 4155,          5968,            1816,           3493,     25669,           0,      15419
 4156,          5970,            1817,           3673,     25655,           0,      14890
 4157,          5971,            1817,           3551,     25653,           0,      15010
 4158,          5972,            1817,           3603,     25709,           0,      15036
 4159,          5973,            1817,           3512,     25688,           0,      14768
 4160,          5975,            1818,           3498,     25679,           0,      14924
 4161,          5976,            1818,           3556,     25683,           0,      14617
 4162,          5977,            1818,           3628,     25660,           0,      14603
 4163,          5978,            1818,           3537,     25691,           0,      14746
 4164,          5979,            1818,           3601,     25711,           0,      15363
 4165,          5980,            1818,           3623,     25710,           0,      14744
 4166,          5982,            1819,           3686,     25669,           0,      14688
 4167,          5983,            1819,           3561,     25677,           0,      14847
 4168,          5984,            1819,           3666,     25762,           0,      14796
 4169,          5986,            1820,           3604,     25762,           0,      15409
 4170,          5989,            1822,           4906,     25733,           0,      15159
 4171,          5990,            1822,           3547,     25742,           0,      14650
 4172,          5991,            1822,           3679,     25728,           0,      14786
 4173,          5992,            1822,           3551,     25738,           0,      14719
 4174,          5993,            1822,           3514,     25742,           0,      14796
 4175,          5994,            1822,           3775,     25753,           0,      15589
 4176,          5995,            1822,           3623,     25771,           0,      15489
 4177,          5996,            1822,           3610,     25771,           0,      15034
 4178,          5997,            1822,           3545,     25755,           0,      15169
 4179,          5998,            1822,           3579,     25757,           0,      15028
 4180,          5999,            1822,           3778,     25782,           0,      15053
 4181,          6003,            1825,           3643,     25783,           0,      15058
 4182,          6004,            1825,           3576,     25793,           0,      15117
 4183,          6005,            1825,           3572,     25783,           0,      14980
 4184,          6006,            1825,           3641,     25786,           0,      15527
 4185,          6007,            1825,           3614,     25790,           0,      15747
 4186,          6008,            1825,           3639,     25811,           0,      15029
 4187,          6011,            1827,           3537,     25810,           0,      14877
 4188,          6013,            1828,           3546,     25811,           0,      14875
 4189,          6016,            1830,           3581,     25818,           0,      14720
