   n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 862,              ,                ,               ,      7318,           0,       3766
 863,              ,                ,               ,      7322,           0,       3787
 864,              ,                ,               ,      7370,           0,       3891
 865,              ,                ,               ,      7379,           0,       4095
 866,              ,                ,               ,      7376,           0,       3838
 867,              ,                ,               ,      7407,           0,       3798
 868,              ,                ,               ,      7391,           0,       3798
 869,              ,                ,               ,      7413,           0,       4141
 870,              ,                ,               ,      7414,           0,       3808
 871,              ,                ,               ,      7416,           0,       3801
 872,              ,                ,               ,      7428,           0,       3808
 873,              ,                ,               ,      7434,           0,       4024
 874,              ,                ,               ,      7448,           0,       3826
 875,              ,                ,               ,      7457,           0,       3835
 876,              ,                ,               ,      7469,           0,       3920
 877,              ,                ,               ,      7483,           0,       4288
 878,              ,                ,               ,      7485,           0,       3805
 879,              ,                ,               ,      7491,           0,       3869
 880,              ,                ,               ,      7503,           0,       4164
 881,              ,                ,               ,      7516,           0,       4106
 882,              ,                ,               ,      7536,           0,       4037
 883,              ,                ,               ,      7546,           0,       3849
 884,              ,                ,               ,      7537,           0,       3867
 885,              ,                ,               ,      7554,           0,       4158
 886,              ,                ,               ,      7547,           0,       3960
 887,              ,                ,               ,      7547,           0,       3839
 888,              ,                ,               ,      7567,           0,       4036
 889,              ,                ,               ,      7566,           0,       3901
 890,              ,                ,               ,      7585,           0,       3870
 891,              ,                ,               ,      7594,           0,       3897
 892,              ,                ,               ,      7612,           0,       3963
 893,              ,                ,               ,      7644,           0,       3909
 894,              ,                ,               ,      7637,           0,       4134
 895,              ,                ,               ,      7637,           0,       3925
 896,              ,                ,               ,      7673,           0,       3934
 897,              ,                ,               ,      7683,           0,       4096
 898,              ,                ,               ,      7680,           0,       3937
 899,              ,                ,               ,      7702,           0,       4139
 900,              ,                ,               ,      7697,           0,       4019
 901,              ,                ,               ,      7710,           0,       4410
 902,              ,                ,               ,      7717,           0,       4936
 903,              ,                ,               ,      7734,           0,       3969
 904,              ,                ,               ,      7729,           0,       6047
 905,              ,                ,               ,      7733,           0,       3942
 906,              ,                ,               ,      7755,           0,       4125
 907,              ,                ,               ,      7771,           0,       4040
 908,              ,                ,               ,      7780,           0,       4084
 909,              ,                ,               ,      7793,           0,       4184
 910,              ,                ,               ,      7800,           0,       4053
 911,              ,                ,               ,      7836,           0,       4197
 912,              ,                ,               ,      7811,           0,       4054
 913,              ,                ,               ,      7830,           0,       3984
 914,              ,                ,               ,      7836,           0,       4124
 915,              ,                ,               ,      7852,           0,       4220
 916,              ,                ,               ,      7853,           0,       4036
 917,              ,                ,               ,      7870,           0,       4076
 918,              ,                ,               ,      7863,           0,       4047
 919,              ,                ,               ,      7895,           0,       4052
 920,              ,                ,               ,      7912,           0,       4372
 921,              ,                ,               ,      7933,           0,       4025
 922,              ,                ,               ,      7939,           0,       5100
 923,              ,                ,               ,      7943,           0,       4276
 924,              ,                ,               ,      7938,           0,       4230
 925,              ,                ,               ,      7956,           0,       4218
 926,              ,                ,               ,      7966,           0,       4087
 927,              ,                ,               ,      7976,           0,       4055
 928,              ,                ,               ,      7982,           0,       4085
 929,              ,                ,               ,      7991,           0,       4098
 930,              ,                ,               ,      8006,           0,       4237
 931,              ,                ,               ,      8027,           0,       4073
 932,              ,                ,               ,      8017,           0,       4314
 933,              ,                ,               ,      8037,           0,       4206
 934,              ,                ,               ,      8026,           0,       4227
 935,              ,                ,               ,      8053,           0,       4194
 936,              ,                ,               ,      8074,           0,       4241
 937,              ,                ,               ,      8090,           0,       4172
 938,              ,                ,               ,      8074,           0,       4186
 939,              ,                ,               ,      8080,           0,       4488
 940,              ,                ,               ,      8096,           0,       4135
 941,              ,                ,               ,      8123,           0,       4257
 942,              ,                ,               ,      8120,           0,       4188
 943,              ,                ,               ,      8133,           0,       4568
 944,              ,                ,               ,      8159,           0,       4902
 945,              ,                ,               ,      8165,           0,       4249
 946,              ,                ,               ,      8180,           0,       4282
 947,              ,                ,               ,      8188,           0,       5276
 948,              ,                ,               ,      8164,           0,       4215
 949,              ,                ,               ,      8183,           0,       4258
 950,              ,                ,               ,      8218,           0,       4761
 951,              ,                ,               ,      8216,           0,       4348
 952,              ,                ,               ,      8224,           0,       4333
 953,              ,                ,               ,      8235,           0,       4170
 954,              ,                ,               ,      8247,           0,       4525
 955,              ,                ,               ,      8256,           0,       4257
 956,              ,                ,               ,      8271,           0,       4371
 957,              ,                ,               ,      8286,           0,       4548
 958,              ,                ,               ,      8327,           0,       4258
 959,              ,                ,               ,      8322,           0,       4243
 960,              ,                ,               ,      8299,           0,       4287
 961,              ,                ,               ,      8309,           0,       4645
 962,              ,                ,               ,      8324,           0,       4291
 963,              ,                ,               ,      8344,           0,       4338
 964,              ,                ,               ,      8351,           0,       4402
 965,              ,                ,               ,      8361,           0,       4334
 966,              ,                ,               ,      8387,           0,       4417
 967,              ,                ,               ,      8383,           0,       4276
 968,              ,                ,               ,      8380,           0,       4555
 969,              ,                ,               ,      8383,           0,       4276
 970,              ,                ,               ,      8398,           0,       4308
 971,              ,                ,               ,      8398,           0,       4602
 972,              ,                ,               ,      8430,           0,       4323
 973,              ,                ,               ,      8440,           0,       4287
 974,              ,                ,               ,      8449,           0,       4297
 975,              ,                ,               ,      8458,           0,       4310
 976,              ,                ,               ,      8447,           0,       4463
 977,              ,                ,               ,      8461,           0,       4323
 978,              ,                ,               ,      8493,           0,       4352
 979,              ,                ,               ,      8495,           0,       4326
 980,              ,                ,               ,      8493,           0,       4386
 981,              ,                ,               ,      8496,           0,       4519
 982,              ,                ,               ,      8539,           0,       4353
 983,              ,                ,               ,      8526,           0,       4342
 984,              ,                ,               ,      8527,           0,       4352
 985,              ,                ,               ,      8541,           0,       4407
 986,              ,                ,               ,      8550,           0,       4448
 987,              ,                ,               ,      8559,           0,       4474
 988,              ,                ,               ,      8564,           0,       4419
 989,              ,                ,               ,      8577,           0,       4368
 990,              ,                ,               ,      8597,           0,       4467
 991,              ,                ,               ,      8601,           0,       4473
 992,              ,                ,               ,      8615,           0,       4360
 993,              ,                ,               ,      8622,           0,       4420
 994,              ,                ,               ,      8643,           0,       4569
 995,              ,                ,               ,      8649,           0,       4435
 996,              ,                ,               ,      8656,           0,       4618
 997,              ,                ,               ,      8663,           0,       4376
 998,              ,                ,               ,      8671,           0,       4384
 999,              ,                ,               ,      8680,           0,       4474
1000,              ,                ,               ,      8693,           0,       4440
